ixdat version = 0.2.2dev
name = 2022-04-06 14_48_52 HER on Pt repeatability.tsv
technique = EC-MS
tstamp = 1649249332.0
backend_name = BackendBase(none, address=none)
id = 4
timecol 'time/s' for: 'Ewe/V' and 'I/mA' and 'selector'
timecol 'M40-x' for: 'M40'
timecol 'M28-x' for: 'M28'
timecol 'M18-x' for: 'M18'
timecol 'M4-x' for: 'M4'
timecol 'M32-x' for: 'M32'
timecol 'M44-x' for: 'M44'
timecol 'M2-x' for: 'M2'
aliases = {"t": ["time/s"], "raw_potential": ["Ewe/V", "<Ewe>/V"], "raw_current": ["I/mA", "<I>/mA"], "cycle": ["cycle number"]}
N_header_lines = 18

time/s,	Ewe/V,	I/mA,	selector,	M40-x,	M40,	M28-x,	M28,	M18-x,	M18,	M4-x,	M4,	M32-x,	M32,	M44-x,	M44,	M2-x,	M2
1034.9370000362396,	1.294859,	0.0001701183,	4,	2447.303999900818,	3.261493e-12,	2447.1549999713898,	2.02522e-10,	2447.0810000896454,	3.708834e-09,	2447.0060000419617,	3.585044e-08,	2447.2300000190735,	2.039365e-10,	2447.3789999485016,	5.533261e-11,	2446.9319999217987,	2.22025e-09
1035.0920000076294,	1.291876,	0.0001636291,	4,	2447.867000102997,	3.405308e-12,	2447.71799993515,	2.065876e-10,	2447.6429998874664,	3.70251e-09,	2447.569000005722,	3.536885e-08,	2447.792000055313,	2.04636e-10,	2447.940999984741,	5.513233e-11,	2447.4939999580383,	2.21443e-09
1035.25,	1.288552,	0.0003292957,	4,	2448.430999994278,	3.485099e-12,	2448.28200006485,	2.064849e-10,	2448.207000017166,	3.716024e-09,	2448.132999897003,	3.600688e-08,	2448.3559999465942,	2.053502e-10,	2448.505000114441,	5.516341e-11,	2448.058000087738,	2.22335e-09
1035.4210000038147,	1.285232,	0.0001449248,	4,	2448.992000102997,	3.485986e-12,	2448.84299993515,	2.071912e-10,	2448.7690000534058,	3.71418e-09,	2448.694000005722,	3.599961e-08,	2448.917999982834,	2.032665e-10,	2449.066999912262,	5.585623e-11,	2448.619999885559,	2.222109e-09
1035.5780000686646,	1.281946,	0.0002556237,	4,	2449.555999994278,	3.389987e-12,	2449.40700006485,	2.083278e-10,	2449.332000017166,	3.682496e-09,	2449.257999897003,	3.568342e-08,	2449.4809999465942,	2.058236e-10,	2449.630000114441,	5.584546e-11,	2449.183000087738,	2.236267e-09
1035.733999967575,	1.278966,	8.270437e-05,	4,	2450.1189999580383,	3.483678e-12,	2449.9700000286102,	2.062821e-10,	2449.8949999809265,	3.690375e-09,	2449.821000099182,	3.551599e-08,	2450.0439999103546,	2.059995e-10,	2450.1930000782013,	5.535923e-11,	2449.7460000514984,	2.226387e-09
1035.8740000724792,	1.275975,	-0.001850709,	4,	2450.680000066757,	3.369377e-12,	2450.5309998989105,	2.068641e-10,	2450.457000017166,	3.679712e-09,	2450.3819999694824,	3.560327e-08,	2450.6059999465942,	2.068084e-10,	2450.7539999485016,	5.647864e-11,	2450.308000087738,	2.226347e-09
1036.045000076294,	1.272651,	4.796782e-05,	4,	2451.2430000305176,	3.515978e-12,	2451.0940001010895,	2.077225e-10,	2451.0199999809265,	3.702177e-09,	2450.944999933243,	3.542174e-08,	2451.1689999103546,	2.05332e-10,	2451.3180000782013,	5.49191e-11,	2450.8710000514984,	2.223315e-09
1036.2019999027252,	1.269618,	-2.226872e-05,	4,	2451.805999994278,	3.49231e-12,	2451.65700006485,	2.051708e-10,	2451.582000017166,	3.696724e-09,	2451.507999897003,	3.547174e-08,	2451.7309999465942,	2.066406e-10,	2451.880000114441,	5.501853e-11,	2451.433000087738,	2.22573e-09
1036.37299990654,	1.266011,	0.0002029463,	4,	2452.3689999580383,	3.39412e-12,	2452.2200000286102,	2.063014e-10,	2452.1459999084473,	3.691188e-09,	2452.071000099182,	3.550206e-08,	2452.295000076294,	2.043263e-10,	2452.444000005722,	5.525828e-11,	2451.996999979019,	2.219148e-09
1036.5460000038147,	1.262791,	-1.997839e-05,	4,	2452.930999994278,	3.528819e-12,	2452.78200006485,	2.06611e-10,	2452.707999944687,	3.687243e-09,	2452.632999897003,	3.532471e-08,	2452.8570001125336,	2.04165e-10,	2453.0060000419617,	5.516833e-11,	2452.559000015259,	2.220636e-09
1036.7019999027252,	1.259425,	0.0001670646,	4,	2453.4939999580383,	3.558868e-12,	2453.3450000286102,	2.090634e-10,	2453.2699999809265,	3.699277e-09,	2453.196000099182,	3.520662e-08,	2453.4189999103546,	2.0524e-10,	2453.5680000782013,	5.461072e-11,	2453.1210000514984,	2.208907e-09
1036.8559999465942,	1.256434,	5.063986e-05,	4,	2454.0569999217987,	3.425569e-12,	2453.9079999923706,	2.081539e-10,	2453.832999944687,	3.691089e-09,	2453.7590000629425,	3.557649e-08,	2453.9820001125336,	2.04079e-10,	2454.1310000419617,	5.514306e-11,	2453.684000015259,	2.225411e-09
1037.010999917984,	1.253496,	0.0001033173,	4,	2454.6189999580383,	3.373306e-12,	2454.4700000286102,	2.083545e-10,	2454.3959999084473,	3.71738e-09,	2454.321000099182,	3.55735e-08,	2454.545000076294,	2.052342e-10,	2454.694000005722,	5.568685e-11,	2454.246999979019,	2.236536e-09
1037.1659998893738,	1.250207,	7.468824e-05,	4,	2455.1819999217987,	3.527205e-12,	2455.0329999923706,	2.052503e-10,	2454.957999944687,	3.705894e-09,	2454.8840000629425,	3.591218e-08,	2455.1070001125336,	2.050438e-10,	2455.2560000419617,	5.393545e-11,	2454.809000015259,	2.226809e-09
1037.3529999256134,	1.246608,	-8.716116e-05,	4,	2455.744999885559,	3.652678e-12,	2455.595999956131,	2.053462e-10,	2455.5209999084473,	3.674634e-09,	2455.447000026703,	3.554977e-08,	2455.670000076294,	2.053082e-10,	2455.819000005722,	5.643533e-11,	2455.371999979019,	2.23091e-09
1037.5260000228882,	1.24299,	7.087104e-05,	4,	2456.3069999217987,	3.585029e-12,	2456.1579999923706,	2.070206e-10,	2456.084000110626,	3.711305e-09,	2456.0090000629425,	3.555725e-08,	2456.2330000400543,	2.061944e-10,	2456.3819999694824,	5.465816e-11,	2455.9349999427795,	2.226525e-09
1037.6979999542236,	1.239708,	-9.288698e-05,	4,	2456.8710000514984,	3.463993e-12,	2456.7219998836517,	2.064586e-10,	2456.6480000019073,	3.717467e-09,	2456.5729999542236,	3.573586e-08,	2456.7969999313354,	2.058055e-10,	2456.946000099182,	5.392452e-11,	2456.4990000724792,	2.232399e-09
1037.8529999256134,	1.236453,	-0.001556403,	4,	2457.433000087738,	3.337202e-12,	2457.2839999198914,	2.045627e-10,	2457.209000110626,	3.702247e-09,	2457.1349999904633,	3.532769e-08,	2457.3580000400543,	2.042934e-10,	2457.5069999694824,	5.449152e-11,	2457.0599999427795,	2.220573e-09
1038.010999917984,	1.233405,	-0.0001005214,	4,	2457.994999885559,	3.656707e-12,	2457.845999956131,	2.06911e-10,	2457.7720000743866,	3.703189e-09,	2457.697000026703,	3.58687e-08,	2457.9210000038147,	2.050227e-10,	2458.069999933243,	5.482009e-11,	2457.62299990654,	2.223822e-09
1038.1659998893738,	1.230409,	-9.937622e-05,	4,	2458.5569999217987,	3.580488e-12,	2458.4079999923706,	2.061323e-10,	2458.334000110626,	3.687824e-09,	2458.2590000629425,	3.56935e-08,	2458.4830000400543,	2.058883e-10,	2458.6319999694824,	5.439651e-11,	2458.1849999427795,	2.225102e-09
1038.3229999542236,	1.227131,	-3.410205e-05,	4,	2459.1210000514984,	3.426449e-12,	2458.9719998836517,	2.081028e-10,	2458.8970000743866,	3.731065e-09,	2458.8229999542236,	3.546062e-08,	2459.0460000038147,	2.035873e-10,	2459.194999933243,	5.594488e-11,	2458.74799990654,	2.227873e-09
1038.4809999465942,	1.224098,	-0.0001558708,	4,	2459.683000087738,	3.547435e-12,	2459.5339999198914,	2.08131e-10,	2459.459000110626,	3.685016e-09,	2459.3849999904633,	3.544648e-08,	2459.6080000400543,	2.025274e-10,	2459.7569999694824,	5.544084e-11,	2459.3099999427795,	2.222941e-09
1038.6600000858307,	1.220469,	-0.0001417472,	4,	2460.2460000514984,	3.562717e-12,	2460.0969998836517,	2.06154e-10,	2460.0230000019073,	3.670933e-09,	2459.9479999542236,	3.56469e-08,	2460.1719999313354,	2.038806e-10,	2460.321000099182,	5.480279e-11,	2459.8740000724792,	2.22865e-09
1038.8069999217987,	1.217512,	-0.0001421289,	4,	2460.809000015259,	3.530467e-12,	2460.6600000858307,	2.077897e-10,	2460.585000038147,	3.686482e-09,	2460.510999917984,	3.614881e-08,	2460.733999967575,	2.029499e-10,	2460.882999897003,	5.599804e-11,	2460.436000108719,	2.221126e-09
1038.9790000915527,	1.213871,	-0.00057729,	4,	2461.3710000514984,	3.290937e-12,	2461.2219998836517,	2.050354e-10,	2461.1470000743866,	3.705509e-09,	2461.0729999542236,	3.55786e-08,	2461.2960000038147,	2.048426e-10,	2461.444999933243,	5.544505e-11,	2460.99799990654,	2.232143e-09
1039.1370000839233,	1.210895,	-0.0001722848,	4,	2461.933000087738,	3.216759e-12,	2461.7839999198914,	2.07494e-10,	2461.710000038147,	3.678944e-09,	2461.6349999904633,	3.554607e-08,	2461.858999967575,	2.055842e-10,	2462.007999897003,	5.433236e-11,	2461.561000108719,	2.21944e-09
1039.3090000152588,	1.207296,	-0.0007796018,	4,	2462.4960000514984,	3.263541e-12,	2462.3469998836517,	2.062912e-10,	2462.2730000019073,	3.709271e-09,	2462.1979999542236,	3.544406e-08,	2462.4219999313354,	2.044585e-10,	2462.571000099182,	5.35968e-11,	2462.1240000724792,	2.228146e-09
1039.4860000610352,	1.203831,	-0.001709473,	4,	2463.0599999427795,	3.389018e-12,	2462.9110000133514,	2.10237e-10,	2462.8359999656677,	3.713424e-09,	2462.7620000839233,	3.564007e-08,	2462.984999895096,	2.055206e-10,	2463.1340000629425,	5.407296e-11,	2462.6870000362396,	2.220323e-09
1039.654000043869,	1.200412,	-0.0002520643,	4,	2463.621999979019,	3.574025e-12,	2463.473000049591,	2.040047e-10,	2463.398999929428,	3.678597e-09,	2463.3239998817444,	3.589776e-08,	2463.548000097275,	2.044838e-10,	2463.697000026703,	5.673962e-11,	2463.25,	2.224189e-09
1039.8129999637604,	1.197397,	-0.0001589246,	4,	2464.1849999427795,	3.426255e-12,	2464.0360000133514,	2.06896e-10,	2463.9619998931885,	3.719431e-09,	2463.8870000839233,	3.544341e-08,	2464.111000061035,	2.041133e-10,	2464.2599999904633,	5.518037e-11,	2463.8129999637604,	2.213836e-09
1039.9679999351501,	1.194074,	-0.001294543,	4,	2464.746999979019,	3.430635e-12,	2464.598000049591,	2.069435e-10,	2464.5230000019073,	3.681666e-09,	2464.4489998817444,	3.533912e-08,	2464.6719999313354,	2.069724e-10,	2464.821000099182,	5.433514e-11,	2464.3740000724792,	2.227809e-09
1040.1129999160767,	1.191392,	-0.0002902364,	4,	2465.309000015259,	3.425398e-12,	2465.1600000858307,	2.047605e-10,	2465.085000038147,	3.719638e-09,	2465.010999917984,	3.545371e-08,	2465.233999967575,	2.045498e-10,	2465.382999897003,	5.589721e-11,	2464.936000108719,	2.218238e-09
1040.2780001163483,	1.188083,	-0.0001711396,	4,	2465.8710000514984,	3.324884e-12,	2465.7219998836517,	2.059002e-10,	2465.6480000019073,	3.680704e-09,	2465.5729999542236,	3.548291e-08,	2465.7969999313354,	2.032177e-10,	2465.946000099182,	5.475377e-11,	2465.4990000724792,	2.226915e-09
1040.4340000152588,	1.184744,	-0.0003913923,	4,	2466.4349999427795,	3.667705e-12,	2466.2860000133514,	2.05397e-10,	2466.2109999656677,	3.67386e-09,	2466.1370000839233,	3.52505e-08,	2466.359999895096,	2.053892e-10,	2466.5090000629425,	5.560638e-11,	2466.0620000362396,	2.233907e-09
1040.6040000915527,	1.18152,	-0.0003089407,	4,	2466.99799990654,	3.271142e-12,	2466.848999977112,	2.037461e-10,	2466.773999929428,	3.701066e-09,	2466.7000000476837,	3.589049e-08,	2466.923000097275,	2.036338e-10,	2467.072000026703,	5.620471e-11,	2466.625,	2.230687e-09
1040.7750000953674,	1.177959,	-0.002407257,	4,	2467.561000108719,	3.253228e-12,	2467.411999940872,	2.059863e-10,	2467.338000059128,	3.675416e-09,	2467.263000011444,	3.554817e-08,	2467.486999988556,	2.059289e-10,	2467.635999917984,	5.554405e-11,	2467.188999891281,	2.217508e-09
1040.9300000667572,	1.174929,	-0.0001344945,	4,	2468.12299990654,	3.357324e-12,	2467.973999977112,	2.044876e-10,	2467.9000000953674,	3.716526e-09,	2467.8250000476837,	3.532841e-08,	2468.0490000247955,	2.02051e-10,	2468.1979999542236,	5.463242e-11,	2467.7509999275208,	2.219716e-09
1041.0869998931885,	1.171885,	-0.0003150482,	4,	2468.686000108719,	3.497603e-12,	2468.536999940872,	2.058725e-10,	2468.4619998931885,	3.712426e-09,	2468.388000011444,	3.549108e-08,	2468.611000061035,	2.04464e-10,	2468.7599999904633,	5.47011e-11,	2468.3129999637604,	2.223192e-09
1041.2599999904633,	1.168259,	-6.387623e-05,	4,	2469.24799990654,	3.657262e-12,	2469.098999977112,	2.042769e-10,	2469.0250000953674,	3.692773e-09,	2468.9500000476837,	3.510299e-08,	2469.1740000247955,	2.032733e-10,	2469.3229999542236,	5.446472e-11,	2468.8759999275208,	2.225498e-09
1041.417000055313,	1.165268,	-0.0003375697,	4,	2469.811000108719,	3.482535e-12,	2469.661999940872,	2.051987e-10,	2469.588000059128,	3.670021e-09,	2469.513000011444,	3.541588e-08,	2469.736999988556,	2.045539e-10,	2469.885999917984,	5.548106e-11,	2469.438999891281,	2.21797e-09
1041.6029999256134,	1.161344,	-0.0005856879,	4,	2470.3740000724792,	3.419828e-12,	2470.2249999046326,	2.073942e-10,	2470.1500000953674,	3.686992e-09,	2470.0759999752045,	3.546791e-08,	2470.2990000247955,	2.061669e-10,	2470.4479999542236,	5.602743e-11,	2470.0009999275208,	2.214463e-09
1041.744999885559,	1.158758,	-0.0003578009,	4,	2470.9370000362396,	3.568367e-12,	2470.7880001068115,	2.068943e-10,	2470.713000059128,	3.708676e-09,	2470.638999938965,	3.546644e-08,	2470.861999988556,	2.021992e-10,	2471.010999917984,	5.457467e-11,	2470.563999891281,	2.236554e-09
1041.917000055313,	1.15506,	-0.001155215,	4,	2471.4990000724792,	3.389619e-12,	2471.3499999046326,	2.051372e-10,	2471.276000022888,	3.689561e-09,	2471.2009999752045,	3.545637e-08,	2471.4249999523163,	2.047306e-10,	2471.5739998817444,	5.465071e-11,	2471.12700009346,	2.224468e-09
1042.0710000991821,	1.152084,	-0.0001875536,	4,	2472.061000108719,	3.376008e-12,	2471.911999940872,	2.080723e-10,	2471.8369998931885,	3.697089e-09,	2471.763000011444,	3.540052e-08,	2471.986000061035,	2.07236e-10,	2472.1349999904633,	5.41454e-11,	2471.6879999637604,	2.231558e-09
1042.2430000305176,	1.148764,	-0.000363145,	4,	2472.625,	3.35373e-12,	2472.476000070572,	2.063538e-10,	2472.401000022888,	3.696528e-09,	2472.326999902725,	3.559043e-08,	2472.5499999523163,	2.029609e-10,	2472.6989998817444,	5.47838e-11,	2472.25200009346,	2.217786e-09
1042.4010000228882,	1.145432,	-0.000363145,	4,	2473.1870000362396,	3.371408e-12,	2473.0380001068115,	2.054975e-10,	2472.9639999866486,	3.688866e-09,	2472.888999938965,	3.552839e-08,	2473.1129999160767,	2.052898e-10,	2473.2620000839233,	5.505607e-11,	2472.8150000572205,	2.234536e-09
1042.558000087738,	1.142479,	-0.0004520858,	4,	2473.75,	3.443022e-12,	2473.601000070572,	2.062763e-10,	2473.526999950409,	3.695739e-09,	2473.451999902725,	3.546062e-08,	2473.6760001182556,	2.034892e-10,	2473.8250000476837,	5.539117e-11,	2473.378000020981,	2.22678e-09
1042.7330000400543,	1.138892,	-0.0004539943,	4,	2474.3129999637604,	3.323871e-12,	2474.1640000343323,	2.054855e-10,	2474.0889999866486,	3.706292e-09,	2474.015000104904,	3.548529e-08,	2474.2379999160767,	2.064387e-10,	2474.3870000839233,	5.605812e-11,	2473.9400000572205,	2.228787e-09
1042.9030001163483,	1.135599,	-0.0005249943,	4,	2474.875,	3.423102e-12,	2474.726000070572,	2.070303e-10,	2474.651999950409,	3.684208e-09,	2474.576999902725,	3.570402e-08,	2474.8010001182556,	2.055021e-10,	2474.9500000476837,	5.477263e-11,	2474.503000020981,	2.226908e-09
1043.0599999427795,	1.13226,	-0.000247102,	4,	2475.4370000362396,	3.36831e-12,	2475.2880001068115,	2.084546e-10,	2475.2139999866486,	3.716147e-09,	2475.138999938965,	3.549934e-08,	2475.3629999160767,	2.051927e-10,	2475.5120000839233,	5.528065e-11,	2475.065999984741,	2.216295e-09
1043.2320001125336,	1.128978,	-0.0005482793,	4,	2476.0009999275208,	3.415889e-12,	2475.8519999980927,	2.074875e-10,	2475.776999950409,	3.699629e-09,	2475.7030000686646,	3.556497e-08,	2475.9260001182556,	2.040615e-10,	2476.0750000476837,	5.661149e-11,	2475.628000020981,	2.235958e-09
1043.388000011444,	1.1257,	-0.0004242202,	4,	2476.5629999637604,	3.433039e-12,	2476.4140000343323,	2.072364e-10,	2476.3389999866486,	3.67779e-09,	2476.265000104904,	3.559569e-08,	2476.4879999160767,	2.035769e-10,	2476.6370000839233,	5.475825e-11,	2476.1900000572205,	2.226675e-09
1043.5610001087189,	1.122391,	-0.0005410266,	4,	2477.125,	3.238107e-12,	2476.976000070572,	2.059956e-10,	2476.901999950409,	3.685491e-09,	2476.826999902725,	3.559546e-08,	2477.0510001182556,	2.047461e-10,	2477.2000000476837,	5.516233e-11,	2476.753000020981,	2.227962e-09
1043.7179999351501,	1.119049,	-0.0005383546,	4,	2477.6879999637604,	3.391741e-12,	2477.5390000343323,	2.074194e-10,	2477.4639999866486,	3.686925e-09,	2477.390000104904,	3.551641e-08,	2477.6129999160767,	2.047959e-10,	2477.7620000839233,	5.493328e-11,	2477.3150000572205,	2.225912e-09
1043.8900001049042,	1.115782,	-0.0005685105,	4,	2478.2509999275208,	3.341633e-12,	2478.1019999980927,	2.085442e-10,	2478.026999950409,	3.744096e-09,	2477.9530000686646,	3.557477e-08,	2478.1760001182556,	2.042964e-10,	2478.3250000476837,	5.563727e-11,	2477.878000020981,	2.229435e-09
1044.0599999427795,	1.112229,	-0.002363741,	4,	2478.8129999637604,	3.268731e-12,	2478.6640000343323,	2.089392e-10,	2478.5899999141693,	3.682398e-09,	2478.515000104904,	3.548719e-08,	2478.739000082016,	2.049937e-10,	2478.888000011444,	5.675963e-11,	2478.440999984741,	2.236831e-09
1044.2160000801086,	1.1092,	-0.000491403,	4,	2479.3759999275208,	3.436684e-12,	2479.2269999980927,	2.059257e-10,	2479.1530001163483,	3.712356e-09,	2479.0780000686646,	3.573009e-08,	2479.3020000457764,	2.041121e-10,	2479.4509999752045,	5.461056e-11,	2479.0039999485016,	2.228234e-09
1044.37700009346,	1.105929,	-0.0007818922,	4,	2479.938999891281,	3.572939e-12,	2479.789999961853,	2.081869e-10,	2479.7149999141693,	3.717577e-09,	2479.641000032425,	3.554094e-08,	2479.864000082016,	2.064747e-10,	2480.013000011444,	5.587046e-11,	2479.565999984741,	2.233402e-09
1044.526999950409,	1.102915,	-0.0006173707,	4,	2480.5009999275208,	3.360143e-12,	2480.3519999980927,	2.042411e-10,	2480.2780001163483,	3.707625e-09,	2480.2030000686646,	3.573761e-08,	2480.4270000457764,	2.028017e-10,	2480.5759999752045,	5.620889e-11,	2480.1289999485016,	2.24105e-09
1044.6849999427795,	1.099893,	-0.0007017309,	4,	2481.063999891281,	3.655573e-12,	2480.914999961853,	2.072246e-10,	2480.8410000801086,	3.673239e-09,	2480.766000032425,	3.557669e-08,	2480.9900000095367,	2.05429e-10,	2481.138999938965,	5.556042e-11,	2480.691999912262,	2.228572e-09
1044.8570001125336,	1.096298,	-0.0007295965,	4,	2481.62700009346,	3.169144e-12,	2481.4779999256134,	2.083403e-10,	2481.4030001163483,	3.714161e-09,	2481.3289999961853,	3.552577e-08,	2481.5520000457764,	2.040674e-10,	2481.7009999752045,	5.530763e-11,	2481.2539999485016,	2.230892e-09
1045.016000032425,	1.093299,	-0.0007666233,	4,	2482.1900000572205,	3.278896e-12,	2482.040999889374,	2.07864e-10,	2481.9660000801086,	3.680634e-09,	2481.8919999599457,	3.529246e-08,	2482.1150000095367,	2.050348e-10,	2482.263999938965,	5.61011e-11,	2481.816999912262,	2.216574e-09
1045.1849999427795,	1.089727,	-0.001561747,	4,	2482.75200009346,	3.259355e-12,	2482.6029999256134,	2.057362e-10,	2482.529000043869,	3.692491e-09,	2482.4539999961853,	3.563627e-08,	2482.677999973297,	2.050358e-10,	2482.826999902725,	5.532e-11,	2482.380000114441,	2.222643e-09
1045.3429999351501,	1.086724,	-0.0006219514,	4,	2483.3150000572205,	3.259434e-12,	2483.165999889374,	2.052212e-10,	2483.0910000801086,	3.72772e-09,	2483.0169999599457,	3.559519e-08,	2483.2400000095367,	2.054805e-10,	2483.388999938965,	5.47838e-11,	2482.941999912262,	2.230845e-09
1045.5009999275208,	1.083408,	-0.001322026,	4,	2483.878000020981,	3.441268e-12,	2483.7290000915527,	2.056881e-10,	2483.654000043869,	3.734091e-09,	2483.579999923706,	3.535786e-08,	2483.802999973297,	2.054604e-10,	2483.951999902725,	5.551039e-11,	2483.505000114441,	2.221274e-09
1045.6570000648499,	1.080432,	-0.0007883813,	4,	2484.4400000572205,	3.440804e-12,	2484.290999889374,	2.056743e-10,	2484.2170000076294,	3.652704e-09,	2484.1419999599457,	3.563979e-08,	2484.3659999370575,	2.044816e-10,	2484.515000104904,	5.624326e-11,	2484.0680000782013,	2.218695e-09
1045.8599998950958,	1.076222,	-0.001692295,	4,	2485.00200009346,	3.384746e-12,	2484.8540000915527,	2.08198e-10,	2484.7799999713898,	3.701499e-09,	2484.704999923706,	3.532123e-08,	2484.927999973297,	2.037605e-10,	2485.076999902725,	5.423707e-11,	2484.6310000419617,	2.220687e-09
1046.0150001049042,	1.073254,	-0.0006540159,	4,	2485.5650000572205,	3.36497e-12,	2485.415999889374,	2.047649e-10,	2485.3410000801086,	3.709522e-09,	2485.2669999599457,	3.566684e-08,	2485.4900000095367,	2.067822e-10,	2485.638999938965,	5.50783e-11,	2485.191999912262,	2.226911e-09
1046.1860001087189,	1.069926,	-0.0009028975,	4,	2486.12700009346,	3.469005e-12,	2485.9779999256134,	2.083825e-10,	2485.904000043869,	3.699362e-09,	2485.8289999961853,	3.528152e-08,	2486.052999973297,	2.041814e-10,	2486.201999902725,	5.460961e-11,	2485.755000114441,	2.228327e-09
1046.3429999351501,	1.066606,	-0.0006830266,	4,	2486.690999984741,	3.341884e-12,	2486.542000055313,	2.05672e-10,	2486.46799993515,	3.685878e-09,	2486.3929998874664,	3.575589e-08,	2486.617000102997,	2.039256e-10,	2486.766000032425,	5.492806e-11,	2486.319000005722,	2.215464e-09
1046.513000011444,	1.063363,	-0.0008853384,	4,	2487.253000020981,	3.471878e-12,	2487.1040000915527,	2.078169e-10,	2487.029000043869,	3.712367e-09,	2486.954999923706,	3.542848e-08,	2487.177999973297,	2.047676e-10,	2487.326999902725,	5.613115e-11,	2486.880000114441,	2.23261e-09
1046.670000076294,	1.06005,	-0.001698021,	4,	2487.816999912262,	3.464918e-12,	2487.667999982834,	2.081476e-10,	2487.59299993515,	3.674651e-09,	2487.5190000534058,	3.574765e-08,	2487.742000102997,	2.03337e-10,	2487.891000032425,	5.522952e-11,	2487.444000005722,	2.231678e-09
1046.8250000476837,	1.057025,	-0.0008941179,	4,	2488.378000020981,	3.433253e-12,	2488.2290000915527,	2.067785e-10,	2488.1549999713898,	3.663421e-09,	2488.079999923706,	3.53792e-08,	2488.303999900818,	2.03727e-10,	2488.4530000686646,	5.493135e-11,	2488.0060000419617,	2.22528e-09
1046.9809999465942,	1.054045,	-0.001040317,	4,	2488.940999984741,	3.491844e-12,	2488.792000055313,	2.069209e-10,	2488.7170000076294,	3.69347e-09,	2488.6429998874664,	3.549758e-08,	2488.8659999370575,	2.028245e-10,	2489.015000104904,	5.461195e-11,	2488.5680000782013,	2.222192e-09
1047.1389999389648,	1.050732,	-0.0009590103,	4,	2489.505000114441,	3.473352e-12,	2489.3559999465942,	2.065021e-10,	2489.2809998989105,	3.675076e-09,	2489.207000017166,	3.558863e-08,	2489.430000066757,	2.044209e-10,	2489.5789999961853,	5.486841e-11,	2489.1319999694824,	2.230122e-09
1047.3110001087189,	1.047443,	-0.001070091,	4,	2490.066999912262,	3.396558e-12,	2489.917999982834,	2.06182e-10,	2489.8440001010895,	3.69082e-09,	2489.7690000534058,	3.552757e-08,	2489.9930000305176,	2.079597e-10,	2490.1419999599457,	5.545002e-11,	2489.694999933243,	2.226707e-09
1047.4830000400543,	1.043837,	-0.0009609189,	4,	2490.6289999485016,	3.518923e-12,	2490.4809999465942,	2.077735e-10,	2490.40700006485,	3.704776e-09,	2490.332000017166,	3.573303e-08,	2490.555999994278,	2.056357e-10,	2490.7039999961853,	5.561629e-11,	2490.257999897003,	2.229926e-09
1047.6389999389648,	1.040822,	-0.001120096,	4,	2491.1930000782013,	3.333348e-12,	2491.0439999103546,	2.057008e-10,	2490.9690001010895,	3.699967e-09,	2490.8949999809265,	3.533483e-08,	2491.1180000305176,	2.057806e-10,	2491.2669999599457,	5.425331e-11,	2490.819999933243,	2.221024e-09
1047.7939999103546,	1.037563,	-0.001659849,	4,	2491.755000114441,	3.272945e-12,	2491.6059999465942,	2.078907e-10,	2491.53200006485,	3.690767e-09,	2491.457000017166,	3.558704e-08,	2491.680999994278,	2.033074e-10,	2491.829999923706,	5.541889e-11,	2491.382999897003,	2.232819e-09
1047.9519999027252,	1.034522,	-0.001223924,	4,	2492.3180000782013,	3.483597e-12,	2492.1689999103546,	2.076692e-10,	2492.0950000286102,	3.701778e-09,	2492.0199999809265,	3.549446e-08,	2492.2439999580383,	2.04434e-10,	2492.3929998874664,	5.48185e-11,	2491.946000099182,	2.222585e-09
1048.1080000400543,	1.031302,	-0.002358397,	4,	2492.8810000419617,	3.480067e-12,	2492.7320001125336,	2.060475e-10,	2492.65700006485,	3.764034e-09,	2492.582999944687,	3.565469e-08,	2492.805999994278,	2.045149e-10,	2492.954999923706,	5.577958e-11,	2492.507999897003,	2.224495e-09
1048.2650001049042,	1.028284,	-0.001109026,	4,	2493.444000005722,	3.398286e-12,	2493.295000076294,	2.077595e-10,	2493.2200000286102,	3.676515e-09,	2493.1459999084473,	3.587628e-08,	2493.3689999580383,	2.052643e-10,	2493.5179998874664,	5.554365e-11,	2493.071000099182,	2.228592e-09
1048.4210000038147,	1.025277,	-0.001284618,	4,	2494.005000114441,	3.602128e-12,	2493.8559999465942,	2.085253e-10,	2493.78200006485,	3.705938e-09,	2493.707000017166,	3.579214e-08,	2493.930999994278,	2.046509e-10,	2494.079999923706,	5.462699e-11,	2493.632999897003,	2.220018e-09
1048.5899999141693,	1.021667,	-0.001309811,	4,	2494.5680000782013,	3.320265e-12,	2494.4189999103546,	2.076448e-10,	2494.3440001010895,	3.687978e-09,	2494.2699999809265,	3.544335e-08,	2494.4930000305176,	2.051656e-10,	2494.6419999599457,	5.521205e-11,	2494.194999933243,	2.228826e-09
1048.7460000514984,	1.018626,	-0.001266295,	4,	2495.1319999694824,	3.416482e-12,	2494.9830000400543,	2.057809e-10,	2494.9079999923706,	3.732863e-09,	2494.834000110626,	3.607965e-08,	2495.0569999217987,	2.043042e-10,	2495.2060000896454,	5.596303e-11,	2494.7590000629425,	2.240525e-09
