ixdat version = 0.2.2dev
name = 2022-04-07 11_53_00 HER on Pt repeatability.tsv
technique = EC-MS
tstamp = 1649325180.0
backend_name = BackendBase(none, address=none)
id = 5
timecol 'time/s' for: 'Ewe/V' and 'I/mA' and 'selector'
timecol 'M40-x' for: 'M40'
timecol 'M28-x' for: 'M28'
timecol 'M18-x' for: 'M18'
timecol 'M4-x' for: 'M4'
timecol 'M32-x' for: 'M32'
timecol 'M44-x' for: 'M44'
timecol 'M2-x' for: 'M2'
aliases = {"t": ["time/s"], "raw_potential": ["Ewe/V", "<Ewe>/V"], "raw_current": ["I/mA", "<I>/mA"], "cycle": ["cycle number"]}
N_header_lines = 18

time/s,	Ewe/V,	I/mA,	selector,	M40-x,	M40,	M28-x,	M28,	M18-x,	M18,	M4-x,	M4,	M32-x,	M32,	M44-x,	M44,	M2-x,	M2
532.6770000457764,	1.052305,	0.004690832,	2,	1779.4360001087189,	2.82694e-12,	1779.2869999408722,	1.691463e-10,	1779.2130000591278,	3.420752e-09,	1779.138000011444,	3.925196e-08,	1779.361999988556,	1.639009e-10,	1779.510999917984,	3.265194e-11,	1779.0639998912811,	2.241489e-09
532.8434000015259,	1.055491,	0.005014913,	2,	1779.9990000724792,	3.386909e-12,	1779.8499999046326,	1.707372e-10,	1779.7750000953674,	3.409451e-09,	1779.7009999752045,	3.881626e-08,	1779.9240000247955,	1.643633e-10,	1780.0729999542236,	3.432012e-11,	1779.6259999275208,	2.23858e-09
532.9992001056671,	1.058826,	0.005657348,	2,	1780.5610001087189,	3.096311e-12,	1780.4119999408722,	1.705648e-10,	1780.3369998931885,	3.376721e-09,	1780.263000011444,	3.895392e-08,	1780.4860000610352,	1.62937e-10,	1780.6349999904633,	3.287138e-11,	1780.1879999637604,	2.256248e-09
533.1542000770569,	1.061856,	0.004180091,	2,	1781.12299990654,	2.951546e-12,	1780.9739999771118,	1.69869e-10,	1780.9000000953674,	3.412699e-09,	1780.8250000476837,	3.913875e-08,	1781.0490000247955,	1.646349e-10,	1781.1979999542236,	3.404639e-11,	1780.7509999275208,	2.245976e-09
533.3111999034882,	1.064989,	0.009820772,	2,	1781.6860001087189,	2.961771e-12,	1781.5369999408722,	1.697961e-10,	1781.4619998931885,	3.419065e-09,	1781.388000011444,	3.889543e-08,	1781.6110000610352,	1.658579e-10,	1781.7599999904633,	3.480443e-11,	1781.3129999637604,	2.252402e-09
533.4832000732422,	1.068408,	0.003998391,	2,	1782.2490000724792,	3.005186e-12,	1782.0999999046326,	1.691588e-10,	1782.0250000953674,	3.38373e-09,	1781.9509999752045,	3.924488e-08,	1782.1740000247955,	1.619863e-10,	1782.3229999542236,	3.401721e-11,	1781.8759999275208,	2.25528e-09
533.6375999450684,	1.071422,	0.005387854,	2,	1782.8110001087189,	3.180425e-12,	1782.6619999408722,	1.685599e-10,	1782.5880000591278,	3.373878e-09,	1782.513000011444,	3.932195e-08,	1782.736999988556,	1.666053e-10,	1782.885999917984,	3.369538e-11,	1782.4389998912811,	2.246212e-09
533.8283998966217,	1.075327,	0.003922429,	2,	1783.3740000724792,	3.165146e-12,	1783.2249999046326,	1.694397e-10,	1783.1510000228882,	3.401791e-09,	1783.0759999752045,	3.915682e-08,	1783.2999999523163,	1.62892e-10,	1783.4489998817444,	3.371157e-11,	1783.00200009346,	2.240189e-09
533.9767999649048,	1.078341,	0.004198031,	2,	1783.9370000362396,	2.84328e-12,	1783.7880001068115,	1.700146e-10,	1783.7130000591278,	3.423563e-09,	1783.6389999389648,	3.906818e-08,	1783.861999988556,	1.639287e-10,	1784.010999917984,	3.354245e-11,	1783.5639998912811,	2.237991e-09
534.1310000419617,	1.081263,	0.005287461,	2,	1784.49799990654,	3.136075e-12,	1784.3489999771118,	1.690566e-10,	1784.2750000953674,	3.383093e-09,	1784.2000000476837,	3.916466e-08,	1784.4240000247955,	1.629601e-10,	1784.5729999542236,	3.305269e-11,	1784.12700009346,	2.240404e-09
534.2860000133514,	1.084561,	0.009481804,	2,	1785.0610001087189,	3.221573e-12,	1784.9119999408722,	1.698942e-10,	1784.8380000591278,	3.398583e-09,	1784.763000011444,	3.9157e-08,	1784.986999988556,	1.635473e-10,	1785.135999917984,	3.419378e-11,	1784.6889998912811,	2.238029e-09
534.4561998844147,	1.087926,	0.003786919,	2,	1785.625,	3.207082e-12,	1785.476000070572,	1.687462e-10,	1785.4010000228882,	3.408212e-09,	1785.3269999027252,	3.880452e-08,	1785.5499999523163,	1.648366e-10,	1785.6989998817444,	3.409938e-11,	1785.25200009346,	2.234821e-09
534.6119999885559,	1.090937,	0.005607343,	2,	1786.1879999637604,	3.450057e-12,	1786.0390000343323,	1.692831e-10,	1785.9639999866486,	3.400296e-09,	1785.8900001049042,	3.903327e-08,	1786.1129999160767,	1.644226e-10,	1786.2620000839233,	3.447238e-11,	1785.8150000572205,	2.24237e-09
534.7704000473022,	1.094245,	0.004201467,	2,	1786.75,	2.980297e-12,	1786.601000070572,	1.678638e-10,	1786.526999950409,	3.38979e-09,	1786.4519999027252,	3.899366e-08,	1786.6760001182556,	1.631427e-10,	1786.8250000476837,	3.447125e-11,	1786.3780000209808,	2.238244e-09
534.9670000076294,	1.09813,	0.004078934,	2,	1787.3129999637604,	3.071108e-12,	1787.1640000343323,	1.692186e-10,	1787.0889999866486,	3.389667e-09,	1787.0150001049042,	3.909193e-08,	1787.2379999160767,	1.659956e-10,	1787.3870000839233,	3.384899e-11,	1786.9400000572205,	2.236445e-09
535.1312000751495,	1.101473,	0.00409115,	2,	1787.8759999275208,	3.010862e-12,	1787.7269999980927,	1.684468e-10,	1787.651999950409,	3.376518e-09,	1787.5780000686646,	3.918586e-08,	1787.8010001182556,	1.63387e-10,	1787.9500000476837,	3.42465e-11,	1787.5030000209808,	2.243105e-09
535.2869999408722,	1.104392,	0.006189848,	2,	1788.4379999637604,	3.047014e-12,	1788.2890000343323,	1.688684e-10,	1788.2149999141693,	3.334198e-09,	1788.1400001049042,	3.904356e-08,	1788.364000082016,	1.641248e-10,	1788.513000011444,	3.388656e-11,	1788.0659999847412,	2.234653e-09
535.4588000774384,	1.108006,	0.00480344,	2,	1789.0,	2.936235e-12,	1788.8519999980927,	1.688381e-10,	1788.7780001163483,	3.391334e-09,	1788.7030000686646,	3.895733e-08,	1788.9270000457764,	1.628764e-10,	1789.0750000476837,	3.362822e-11,	1788.6289999485016,	2.235336e-09
535.6150000095367,	1.110933,	0.005490154,	2,	1789.5639998912811,	2.938921e-12,	1789.414999961853,	1.708348e-10,	1789.3399999141693,	3.404245e-09,	1789.266000032425,	3.891728e-08,	1789.489000082016,	1.632222e-10,	1789.638000011444,	3.418942e-11,	1789.1909999847412,	2.245106e-09
535.7722001075745,	1.114253,	0.00657195,	2,	1790.1259999275208,	2.742002e-12,	1789.9769999980927,	1.715436e-10,	1789.9030001163483,	3.410159e-09,	1789.8280000686646,	3.914525e-08,	1790.0520000457764,	1.630215e-10,	1790.2009999752045,	3.45047e-11,	1789.7539999485016,	2.235397e-09
535.9261999130249,	1.117309,	0.004080844,	2,	1790.6889998912811,	3.014381e-12,	1790.539999961853,	1.707724e-10,	1790.4660000801086,	3.377103e-09,	1790.391000032425,	3.944049e-08,	1790.6150000095367,	1.657565e-10,	1790.7639999389648,	3.473812e-11,	1790.316999912262,	2.226241e-09
536.1343998908997,	1.114146,	4.793442e-06,	3,	1791.2509999275208,	2.998038e-12,	1791.1019999980927,	1.702446e-10,	1791.026999950409,	3.407191e-09,	1790.9530000686646,	3.886321e-08,	1791.1760001182556,	1.645632e-10,	1791.3250000476837,	3.363035e-11,	1790.8780000209808,	2.229384e-09
536.2857999801636,	1.102868,	1.169624e-06,	3,	1791.8139998912811,	3.250575e-12,	1791.664999961853,	1.69943e-10,	1791.5899999141693,	3.398636e-09,	1791.516000032425,	3.904093e-08,	1791.739000082016,	1.638418e-10,	1791.888000011444,	3.439672e-11,	1791.4409999847412,	2.226528e-09
536.4556000232697,	1.095193,	1.551079e-06,	3,	1792.3759999275208,	3.004461e-12,	1792.2269999980927,	1.707456e-10,	1792.1530001163483,	3.403746e-09,	1792.0780000686646,	3.91363e-08,	1792.3020000457764,	1.647781e-10,	1792.4509999752045,	3.444146e-11,	1792.0039999485016,	2.236552e-09
536.6259999275208,	1.089347,	1.169624e-06,	3,	1792.9400000572205,	3.050747e-12,	1792.7909998893738,	1.693938e-10,	1792.7160000801086,	3.3902e-09,	1792.6419999599457,	3.910283e-08,	1792.8650000095367,	1.637326e-10,	1793.0139999389648,	3.378337e-11,	1792.566999912262,	2.245527e-09
536.8001999855042,	1.084583,	1.360351e-06,	3,	1793.5030000209808,	2.867402e-12,	1793.3540000915527,	1.719205e-10,	1793.279000043869,	3.395027e-09,	1793.204999923706,	3.916556e-08,	1793.4279999732971,	1.637901e-10,	1793.5769999027252,	3.496125e-11,	1793.130000114441,	2.233988e-09
536.9570000171661,	1.08092,	1.245915e-06,	3,	1794.0639998912811,	3.058077e-12,	1793.914999961853,	1.693874e-10,	1793.8410000801086,	3.411489e-09,	1793.766000032425,	3.923904e-08,	1793.9900000095367,	1.626402e-10,	1794.1389999389648,	3.438213e-11,	1793.691999912262,	2.233673e-09
537.1159999370575,	1.077688,	1.398497e-06,	3,	1794.62700009346,	3.094656e-12,	1794.4779999256134,	1.703547e-10,	1794.404000043869,	3.390982e-09,	1794.3289999961853,	3.91117e-08,	1794.5529999732971,	1.643109e-10,	1794.7019999027252,	3.322758e-11,	1794.255000114441,	2.223744e-09
537.2925999164581,	1.07452,	1.245915e-06,	3,	1795.1900000572205,	2.835729e-12,	1795.0409998893738,	1.70878e-10,	1794.9660000801086,	3.396653e-09,	1794.8919999599457,	3.883725e-08,	1795.1150000095367,	1.637563e-10,	1795.2639999389648,	3.344407e-11,	1794.816999912262,	2.224728e-09
537.4430000782013,	1.072091,	7.881698e-07,	3,	1795.75200009346,	2.942754e-12,	1795.6029999256134,	1.691906e-10,	1795.529000043869,	3.397602e-09,	1795.4539999961853,	3.897549e-08,	1795.6779999732971,	1.653043e-10,	1795.8269999027252,	3.366647e-11,	1795.380000114441,	2.235285e-09
537.6143999099731,	1.069558,	1.169624e-06,	3,	1796.3150000572205,	2.705704e-12,	1796.1659998893738,	1.700559e-10,	1796.0920000076294,	3.38461e-09,	1796.0169999599457,	3.911796e-08,	1796.2409999370575,	1.631161e-10,	1796.3900001049042,	3.478308e-11,	1795.9430000782013,	2.234479e-09
537.7702000141144,	1.067464,	1.093333e-06,	3,	1796.8780000209808,	3.186664e-12,	1796.7290000915527,	1.691972e-10,	1796.654000043869,	3.396834e-09,	1796.579999923706,	3.910638e-08,	1796.8029999732971,	1.652033e-10,	1796.9519999027252,	3.40983e-11,	1796.505000114441,	2.22886e-09
537.9340000152588,	1.065351,	1.436643e-06,	3,	1797.4409999847412,	3.075123e-12,	1797.292000055313,	1.69346e-10,	1797.2170000076294,	3.378588e-09,	1797.1429998874664,	3.916829e-08,	1797.3659999370575,	1.628465e-10,	1797.5150001049042,	3.444096e-11,	1797.0680000782013,	2.232558e-09
538.0989999771118,	1.063495,	1.398497e-06,	3,	1798.0030000209808,	3.233633e-12,	1797.8540000915527,	1.686781e-10,	1797.7799999713898,	3.3876e-09,	1797.704999923706,	3.92461e-08,	1797.9289999008179,	1.642495e-10,	1798.0780000686646,	3.330156e-11,	1797.6310000419617,	2.234742e-09
538.2767999172211,	1.06152,	1.055188e-06,	3,	1798.5659999847412,	3.104492e-12,	1798.417000055313,	1.707937e-10,	1798.3420000076294,	3.369149e-09,	1798.2679998874664,	3.892092e-08,	1798.4909999370575,	1.653129e-10,	1798.6400001049042,	3.421715e-11,	1798.1930000782013,	2.237193e-09
538.460599899292,	1.05969,	1.360352e-06,	3,	1799.130000114441,	2.993364e-12,	1798.9809999465942,	1.683657e-10,	1798.9059998989105,	3.361829e-09,	1798.8320000171661,	3.891768e-08,	1799.0550000667572,	1.627495e-10,	1799.2039999961853,	3.402417e-11,	1798.7569999694824,	2.232494e-09
538.6312000751495,	1.058066,	1.017042e-06,	3,	1799.691999912262,	3.186666e-12,	1799.5429999828339,	1.702592e-10,	1799.4690001010895,	3.392977e-09,	1799.3940000534058,	3.905037e-08,	1799.6180000305176,	1.630987e-10,	1799.7669999599457,	3.397055e-11,	1799.3199999332428,	2.223872e-09
538.7862000465393,	1.056656,	1.284061e-06,	3,	1800.2539999485016,	3.094956e-12,	1800.1050000190735,	1.691992e-10,	1800.0309998989105,	3.373735e-09,	1799.9560000896454,	3.887646e-08,	1800.1800000667572,	1.635076e-10,	1800.3289999961853,	3.345856e-11,	1799.8819999694824,	2.224925e-09
538.9412000179291,	1.055354,	1.360351e-06,	3,	1800.816999912262,	3.067105e-12,	1800.6679999828339,	1.681351e-10,	1800.5929999351501,	3.363336e-09,	1800.5190000534058,	3.912245e-08,	1800.7420001029968,	1.630341e-10,	1800.891000032425,	3.415583e-11,	1800.444000005722,	2.23132e-09
539.0961999893188,	1.054055,	1.131479e-06,	3,	1801.3789999485016,	2.841832e-12,	1801.2300000190735,	1.69711e-10,	1801.1559998989105,	3.3892e-09,	1801.0810000896454,	3.906644e-08,	1801.3050000667572,	1.629309e-10,	1801.4539999961853,	3.508365e-11,	1801.0069999694824,	2.231591e-09
539.252799987793,	1.05287,	1.474788e-06,	3,	1801.941999912262,	2.940729e-12,	1801.7929999828339,	1.711935e-10,	1801.7190001010895,	3.425614e-09,	1801.6440000534058,	3.905553e-08,	1801.8680000305176,	1.625401e-10,	1802.0169999599457,	3.39985e-11,	1801.5699999332428,	2.224826e-09
539.444000005722,	1.051476,	1.360352e-06,	3,	1802.505000114441,	3.281136e-12,	1802.3559999465942,	1.686434e-10,	1802.2809998989105,	3.380902e-09,	1802.2070000171661,	3.892125e-08,	1802.4300000667572,	1.63569e-10,	1802.5789999961853,	3.429049e-11,	1802.1319999694824,	2.228753e-09
539.6096000671387,	1.050333,	9.026062e-07,	3,	1803.0680000782013,	3.080744e-12,	1802.9189999103546,	1.687322e-10,	1802.8440001010895,	3.386418e-09,	1802.7699999809265,	3.891697e-08,	1802.9930000305176,	1.62144e-10,	1803.1419999599457,	3.411394e-11,	1802.6949999332428,	2.227451e-09
539.76659989357,	1.049256,	1.703661e-06,	3,	1803.6289999485016,	2.942905e-12,	1803.4800000190735,	1.692794e-10,	1803.4059998989105,	3.37451e-09,	1803.3310000896454,	3.900456e-08,	1803.5550000667572,	1.626332e-10,	1803.7039999961853,	3.343726e-11,	1803.2569999694824,	2.227648e-09
539.920599937439,	1.048171,	1.512933e-06,	3,	1804.191999912262,	2.915524e-12,	1804.0429999828339,	1.697744e-10,	1803.9679999351501,	3.422678e-09,	1803.8940000534058,	3.893763e-08,	1804.1170001029968,	1.653636e-10,	1804.266000032425,	3.380055e-11,	1803.819000005722,	2.241261e-09
540.0768001079559,	1.047258,	1.436642e-06,	3,	1804.755000114441,	2.988352e-12,	1804.6059999465942,	1.683288e-10,	1804.5309998989105,	3.375361e-09,	1804.4570000171661,	3.95344e-08,	1804.6800000667572,	1.64908e-10,	1804.8289999961853,	3.446628e-11,	1804.3819999694824,	2.232107e-09
540.2332000732422,	1.046265,	1.360352e-06,	3,	1805.316999912262,	2.868949e-12,	1805.1679999828339,	1.709081e-10,	1805.0940001010895,	3.414651e-09,	1805.0190000534058,	3.924929e-08,	1805.2430000305176,	1.617368e-10,	1805.3919999599457,	3.438979e-11,	1804.9449999332428,	2.222762e-09
540.3896000385284,	1.045413,	1.512933e-06,	3,	1805.8810000419617,	3.029972e-12,	1805.7320001125336,	1.685663e-10,	1805.6579999923706,	3.416714e-09,	1805.582999944687,	3.931862e-08,	1805.8069999217987,	1.62091e-10,	1805.9560000896454,	3.44891e-11,	1805.5090000629425,	2.231616e-09
540.5824000835419,	1.044316,	1.62737e-06,	3,	1806.4430000782013,	3.12236e-12,	1806.2939999103546,	1.697297e-10,	1806.2190001010895,	3.395894e-09,	1806.1449999809265,	3.913556e-08,	1806.3680000305176,	1.639327e-10,	1806.5169999599457,	3.331261e-11,	1806.0699999332428,	2.225762e-09
540.7330000400543,	1.043487,	1.360352e-06,	3,	1807.005000114441,	3.059559e-12,	1806.8559999465942,	1.697416e-10,	1806.7820000648499,	3.379109e-09,	1806.7070000171661,	3.95454e-08,	1806.930999994278,	1.64397e-10,	1807.079999923706,	3.465521e-11,	1806.6329998970032,	2.219362e-09
540.8870000839233,	1.042662,	1.360352e-06,	3,	1807.569000005722,	3.020553e-12,	1807.420000076294,	1.69147e-10,	1807.345999956131,	3.371522e-09,	1807.2709999084473,	3.944996e-08,	1807.494999885559,	1.62773e-10,	1807.6440000534058,	3.476876e-11,	1807.1970000267029,	2.227197e-09
541.0432000160217,	1.041871,	1.436642e-06,	3,	1808.1319999694824,	3.131558e-12,	1807.9830000400543,	1.70936e-10,	1807.9079999923706,	3.385633e-09,	1807.8340001106262,	3.915052e-08,	1808.0569999217987,	1.642738e-10,	1808.2060000896454,	3.430838e-11,	1807.7590000629425,	2.232688e-09
541.2005999088287,	1.041103,	2.199552e-06,	3,	1808.6949999332428,	3.149617e-12,	1808.5460000038147,	1.69171e-10,	1808.470999956131,	3.426852e-09,	1808.3970000743866,	3.955009e-08,	1808.619999885559,	1.626861e-10,	1808.7690000534058,	3.321888e-11,	1808.3220000267029,	2.226643e-09
541.3714001178741,	1.040244,	1.665515e-06,	3,	1809.2569999694824,	3.06301e-12,	1809.1080000400543,	1.707253e-10,	1809.0339999198914,	3.38897e-09,	1808.9590001106262,	3.916569e-08,	1809.183000087738,	1.647145e-10,	1809.3320000171661,	3.428866e-11,	1808.8849999904633,	2.222614e-09
541.5497999191284,	1.039423,	2.123261e-06,	3,	1809.8199999332428,	3.281867e-12,	1809.6710000038147,	1.702509e-10,	1809.595999956131,	3.377105e-09,	1809.5220000743866,	3.89864e-08,	1809.744999885559,	1.637979e-10,	1809.8940000534058,	3.429127e-11,	1809.4470000267029,	2.233611e-09
541.7455999851227,	1.038544,	1.970679e-06,	3,	1810.3829998970032,	3.41436e-12,	1810.233999967575,	1.687851e-10,	1810.1589999198914,	3.377364e-09,	1810.085000038147,	3.901915e-08,	1810.308000087738,	1.640483e-10,	1810.4570000171661,	3.435849e-11,	1810.0099999904633,	2.231981e-09
541.904000043869,	1.037818,	2.085115e-06,	3,	1810.9430000782013,	3.197393e-12,	1810.7939999103546,	1.711025e-10,	1810.7200000286102,	3.422274e-09,	1810.6449999809265,	3.929201e-08,	1810.8689999580383,	1.633845e-10,	1811.0179998874664,	3.38959e-11,	1810.5710000991821,	2.23293e-09
542.058599948883,	1.037203,	1.589224e-06,	3,	1811.5069999694824,	2.933505e-12,	1811.3580000400543,	1.716449e-10,	1811.2839999198914,	3.382133e-09,	1811.2090001106262,	3.899967e-08,	1811.433000087738,	1.627244e-10,	1811.5820000171661,	3.462998e-11,	1811.1349999904633,	2.235809e-09
542.2160000801086,	1.036569,	1.28406e-06,	3,	1812.0699999332428,	2.830227e-12,	1811.9210000038147,	1.706809e-10,	1811.845999956131,	3.421834e-09,	1811.7720000743866,	3.89825e-08,	1811.994999885559,	1.648104e-10,	1812.1440000534058,	3.376478e-11,	1811.6970000267029,	2.233981e-09
542.3710000514984,	1.035938,	1.703661e-06,	3,	1812.6329998970032,	3.110133e-12,	1812.483999967575,	1.720066e-10,	1812.4100000858307,	3.375402e-09,	1812.335000038147,	3.913555e-08,	1812.5590000152588,	1.646601e-10,	1812.707999944687,	3.417287e-11,	1812.260999917984,	2.229986e-09
542.5274000167847,	1.035266,	1.894388e-06,	3,	1813.1960000991821,	2.918721e-12,	1813.0469999313354,	1.707005e-10,	1812.973000049591,	3.406592e-09,	1812.8980000019073,	3.89937e-08,	1813.1219999790192,	1.642134e-10,	1813.2709999084473,	3.366861e-11,	1812.8239998817444,	2.237309e-09
542.7056000232697,	1.034639,	1.398497e-06,	3,	1813.7590000629425,	2.863277e-12,	1813.6099998950958,	1.681762e-10,	1813.5350000858307,	3.388757e-09,	1813.4609999656677,	3.885925e-08,	1813.6840000152588,	1.628666e-10,	1813.832999944687,	3.51826e-11,	1813.385999917984,	2.230877e-09
542.8696000576019,	1.034001,	1.62737e-06,	3,	1814.3210000991821,	2.827969e-12,	1814.1719999313354,	1.70499e-10,	1814.0969998836517,	3.412566e-09,	1814.0230000019073,	3.925926e-08,	1814.2460000514984,	1.66411e-10,	1814.3949999809265,	3.441493e-11,	1813.9479999542236,	2.226125e-09
543.0260000228882,	1.033398,	1.512933e-06,	3,	1814.8829998970032,	3.091846e-12,	1814.733999967575,	1.701383e-10,	1814.6600000858307,	3.379682e-09,	1814.585000038147,	3.917334e-08,	1814.8090000152588,	1.650567e-10,	1814.957999944687,	3.388527e-11,	1814.510999917984,	2.2294e-09
543.1831998825073,	1.032855,	1.474788e-06,	3,	1815.4460000991821,	2.858046e-12,	1815.2969999313354,	1.694922e-10,	1815.2219998836517,	3.402962e-09,	1815.1480000019073,	3.881904e-08,	1815.3710000514984,	1.640001e-10,	1815.5199999809265,	3.358011e-11,	1815.0729999542236,	2.227386e-09
543.3394000530243,	1.032259,	2.085115e-06,	3,	1816.0090000629425,	3.276519e-12,	1815.8599998950958,	1.694073e-10,	1815.7850000858307,	3.434652e-09,	1815.7109999656677,	3.866261e-08,	1815.9340000152588,	1.643236e-10,	1816.082999944687,	3.314424e-11,	1815.635999917984,	2.230736e-09
543.5123999118805,	1.031717,	1.665515e-06,	3,	1816.5710000991821,	3.171803e-12,	1816.4219999313354,	1.701136e-10,	1816.348000049591,	3.383313e-09,	1816.2730000019073,	3.860807e-08,	1816.4969999790192,	1.628426e-10,	1816.6459999084473,	3.320542e-11,	1816.1989998817444,	2.21979e-09
543.6872000694275,	1.031106,	1.436642e-06,	3,	1817.1340000629425,	2.944635e-12,	1816.9849998950958,	1.698895e-10,	1816.9110000133514,	3.402346e-09,	1816.8359999656677,	3.944694e-08,	1817.0599999427795,	1.628288e-10,	1817.2090001106262,	3.390342e-11,	1816.7620000839233,	2.223367e-09
543.8719999790192,	1.030494,	1.474788e-06,	3,	1817.6970000267029,	3.076154e-12,	1817.5480000972748,	1.714364e-10,	1817.473000049591,	3.380333e-09,	1817.398999929428,	3.884456e-08,	1817.6219999790192,	1.641213e-10,	1817.7709999084473,	3.289093e-11,	1817.3239998817444,	2.228641e-09
544.0411999225616,	1.029937,	2.008824e-06,	3,	1818.2590000629425,	3.293598e-12,	1818.1099998950958,	1.702116e-10,	1818.0360000133514,	3.383625e-09,	1817.9609999656677,	3.882071e-08,	1818.1849999427795,	1.648878e-10,	1818.3340001106262,	3.452813e-11,	1817.8870000839233,	2.22604e-09
544.1981999874115,	1.029474,	1.856243e-06,	3,	1818.8220000267029,	3.004153e-12,	1818.6730000972748,	1.684406e-10,	1818.5989999771118,	3.356794e-09,	1818.523999929428,	3.881547e-08,	1818.74799990654,	1.63858e-10,	1818.8970000743866,	3.421367e-11,	1818.4500000476837,	2.223315e-09
544.3533999919891,	1.029027,	1.703661e-06,	3,	1819.3840000629425,	2.924466e-12,	1819.2349998950958,	1.678291e-10,	1819.1600000858307,	3.384167e-09,	1819.0859999656677,	3.875198e-08,	1819.3090000152588,	1.612672e-10,	1819.457999944687,	3.43602e-11,	1819.010999917984,	2.225806e-09
544.5406000614166,	1.028363,	1.665515e-06,	3,	1819.9479999542236,	3.079139e-12,	1819.7990000247955,	1.686438e-10,	1819.7239999771118,	3.390285e-09,	1819.6500000953674,	3.889184e-08,	1819.87299990654,	1.639433e-10,	1820.0220000743866,	3.367121e-11,	1819.5750000476837,	2.234934e-09
544.6977999210358,	1.027938,	1.856243e-06,	3,	1820.5099999904633,	2.780266e-12,	1820.3610000610352,	1.686453e-10,	1820.2869999408722,	3.385508e-09,	1820.2119998931885,	3.883523e-08,	1820.4360001087189,	1.642984e-10,	1820.585000038147,	3.392273e-11,	1820.138000011444,	2.230173e-09
544.8689999580383,	1.027499,	1.131479e-06,	3,	1821.0729999542236,	3.138496e-12,	1820.9240000247955,	1.694127e-10,	1820.8489999771118,	3.422827e-09,	1820.7750000953674,	3.923294e-08,	1820.99799990654,	1.606415e-10,	1821.1470000743866,	3.364662e-11,	1820.7000000476837,	2.224309e-09
545.032399892807,	1.027037,	2.123261e-06,	3,	1821.6349999904633,	2.94421e-12,	1821.4860000610352,	1.69097e-10,	1821.4110000133514,	3.350838e-09,	1821.3369998931885,	3.907345e-08,	1821.5599999427795,	1.638264e-10,	1821.7090001106262,	3.36678e-11,	1821.2620000839233,	2.217742e-09
545.1807999610901,	1.026636,	1.894388e-06,	3,	1822.1970000267029,	3.000549e-12,	1822.0480000972748,	1.682324e-10,	1821.9739999771118,	3.363482e-09,	1821.898999929428,	3.915457e-08,	1822.12299990654,	1.615104e-10,	1822.2720000743866,	3.400686e-11,	1821.8250000476837,	2.224493e-09
545.3378000259399,	1.026109,	1.169624e-06,	3,	1822.760999917984,	3.081393e-12,	1822.611999988556,	1.700578e-10,	1822.5380001068115,	3.405521e-09,	1822.4630000591278,	3.89499e-08,	1822.6870000362396,	1.63501e-10,	1822.8359999656677,	3.371434e-11,	1822.3889999389648,	2.221808e-09
545.5093998908997,	1.025692,	1.932533e-06,	3,	1823.3229999542236,	3.154726e-12,	1823.1740000247955,	1.689577e-10,	1823.0989999771118,	3.394736e-09,	1823.0250000953674,	3.901188e-08,	1823.24799990654,	1.641446e-10,	1823.3970000743866,	3.444672e-11,	1822.9500000476837,	2.214044e-09
545.6638000011444,	1.025257,	1.856242e-06,	3,	1823.8849999904633,	2.897724e-12,	1823.7360000610352,	1.696856e-10,	1823.6619999408722,	3.385686e-09,	1823.5869998931885,	3.930926e-08,	1823.8110001087189,	1.626892e-10,	1823.960000038147,	3.525809e-11,	1823.513000011444,	2.223647e-09
545.8345999717712,	1.024848,	1.741806e-06,	3,	1824.4489998817444,	3.043368e-12,	1824.2999999523163,	1.710306e-10,	1824.226000070572,	3.391178e-09,	1824.1510000228882,	3.91312e-08,	1824.375,	1.661301e-10,	1824.523999929428,	3.39464e-11,	1824.0769999027252,	2.206864e-09
546.0202000141144,	1.024389,	1.398497e-06,	3,	1825.0120000839233,	3.264778e-12,	1824.8629999160767,	1.684211e-10,	1824.7880001068115,	3.386518e-09,	1824.7139999866486,	3.920757e-08,	1824.9370000362396,	1.650731e-10,	1825.0859999656677,	3.401963e-11,	1824.6389999389648,	2.226112e-09
546.1900000572205,	1.023942,	9.78897e-07,	3,	1825.5729999542236,	2.992585e-12,	1825.4240000247955,	1.701363e-10,	1825.3489999771118,	3.398138e-09,	1825.2750000953674,	3.913454e-08,	1825.49799990654,	1.639373e-10,	1825.6470000743866,	3.416081e-11,	1825.2000000476837,	2.22583e-09
546.3469998836517,	1.023488,	1.360352e-06,	3,	1826.135999917984,	2.837266e-12,	1825.986999988556,	1.690324e-10,	1825.9130001068115,	3.385686e-09,	1825.8380000591278,	3.909919e-08,	1826.0620000362396,	1.623482e-10,	1826.2109999656677,	3.409125e-11,	1825.7639999389648,	2.225401e-09
546.5016000270844,	1.023163,	1.474788e-06,	3,	1826.7000000476837,	2.779055e-12,	1826.5510001182556,	1.701688e-10,	1826.476000070572,	3.420672e-09,	1826.401999950409,	3.9059e-08,	1826.625,	1.605142e-10,	1826.773999929428,	3.387231e-11,	1826.3269999027252,	2.222614e-09
546.6600000858307,	1.0228,	1.398497e-06,	3,	1827.2620000839233,	2.997945e-12,	1827.1129999160767,	1.693719e-10,	1827.0380001068115,	3.407283e-09,	1826.9639999866486,	3.890198e-08,	1827.1870000362396,	1.641161e-10,	1827.3359999656677,	3.371425e-11,	1826.8889999389648,	2.22584e-09
