ixdat version = 0.2.2dev
name = 2022-04-07 13_20_11 HER on Pt repeatability non-aqu.tsv
technique = EC-MS
tstamp = 1649330411.0
backend_name = BackendBase(none, address=none)
id = 1
timecol 'time/s' for: 'Ewe/V' and 'I/mA' and 'selector'
timecol 'M40-x' for: 'M40'
timecol 'M28-x' for: 'M28'
timecol 'M18-x' for: 'M18'
timecol 'M4-x' for: 'M4'
timecol 'M32-x' for: 'M32'
timecol 'M44-x' for: 'M44'
timecol 'M2-x' for: 'M2'
aliases = {"t": ["time/s"], "raw_potential": ["Ewe/V", "<Ewe>/V"], "raw_current": ["I/mA", "<I>/mA"], "cycle": ["cycle number"]}
N_header_lines = 18

time/s,	Ewe/V,	I/mA,	selector,	M40-x,	M40,	M28-x,	M28,	M18-x,	M18,	M4-x,	M4,	M32-x,	M32,	M44-x,	M44,	M2-x,	M2
740.1854000091553,	1.346398,	-0.0007830373,	2,	1396.8780000209808,	4.363448e-12,	1396.7290000915527,	2.549624e-10,	1396.654000043869,	4.658455e-09,	1396.579999923706,	4.95008e-08,	1396.8029999732971,	2.319516e-10,	1396.9519999027252,	5.540543e-11,	1396.505000114441,	2.490941e-09
740.3357999324799,	1.343349,	-0.0006368384,	2,	1397.4409999847412,	4.34193e-12,	1397.292000055313,	2.547366e-10,	1397.2170000076294,	4.664164e-09,	1397.1429998874664,	4.873254e-08,	1397.3659999370575,	2.303299e-10,	1397.5150001049042,	5.573179e-11,	1397.0680000782013,	2.481958e-09
740.492399930954,	1.340117,	-0.003130999,	2,	1398.0030000209808,	4.217286e-12,	1397.8540000915527,	2.533917e-10,	1397.7799999713898,	4.702376e-09,	1397.704999923706,	4.87653e-08,	1397.9289999008179,	2.310281e-10,	1398.0780000686646,	5.586037e-11,	1397.6310000419617,	2.477646e-09
740.6642000675201,	1.336812,	-0.0005135427,	2,	1398.5659999847412,	4.308957e-12,	1398.417000055313,	2.543999e-10,	1398.3420000076294,	4.667214e-09,	1398.2679998874664,	4.890718e-08,	1398.4909999370575,	2.315973e-10,	1398.6400001049042,	5.545046e-11,	1398.1930000782013,	2.486032e-09
740.8213999271393,	1.333603,	-0.004249821,	2,	1399.1289999485016,	4.325953e-12,	1398.9800000190735,	2.543783e-10,	1398.9049999713898,	4.678136e-09,	1398.8310000896454,	4.887444e-08,	1399.0539999008179,	2.303352e-10,	1399.2030000686646,	5.539141e-11,	1398.7560000419617,	2.482322e-09
740.9976000785828,	1.330245,	8.423125e-05,	2,	1399.6900000572205,	4.242032e-12,	1399.5409998893738,	2.538929e-10,	1399.4670000076294,	4.654354e-09,	1399.3919999599457,	4.897266e-08,	1399.6159999370575,	2.316631e-10,	1399.7650001049042,	5.66306e-11,	1399.3180000782013,	2.48528e-09
741.1626000404358,	1.32691,	0.0001865323,	2,	1400.2539999485016,	4.496389e-12,	1400.1050000190735,	2.531912e-10,	1400.0309998989105,	4.706652e-09,	1399.9560000896454,	4.901996e-08,	1400.1800000667572,	2.316812e-10,	1400.3289999961853,	5.54729e-11,	1399.8819999694824,	2.495724e-09
741.3417999744415,	1.323307,	-0.0002658063,	2,	1400.816999912262,	4.340045e-12,	1400.6679999828339,	2.538322e-10,	1400.5929999351501,	4.694443e-09,	1400.5190000534058,	4.879078e-08,	1400.7420001029968,	2.320023e-10,	1400.891000032425,	5.520197e-11,	1400.444000005722,	2.484479e-09
741.4906001091003,	1.32035,	-0.0006868438,	2,	1401.3780000209808,	4.587801e-12,	1401.2290000915527,	2.549163e-10,	1401.1549999713898,	4.653565e-09,	1401.079999923706,	4.927315e-08,	1401.3039999008179,	2.341967e-10,	1401.4530000686646,	5.495214e-11,	1401.0060000419617,	2.479364e-09
741.6482000350952,	1.316969,	-0.0003375697,	2,	1401.9409999847412,	4.444976e-12,	1401.792000055313,	2.514726e-10,	1401.7179999351501,	4.710843e-09,	1401.6429998874664,	4.863071e-08,	1401.8670001029968,	2.320522e-10,	1402.016000032425,	5.516924e-11,	1401.569000005722,	2.471273e-09
741.8066000938416,	1.314047,	-0.000166559,	2,	1402.505000114441,	4.172483e-12,	1402.3559999465942,	2.517199e-10,	1402.2809998989105,	4.711402e-09,	1402.2070000171661,	4.896174e-08,	1402.4300000667572,	2.307061e-10,	1402.5789999961853,	5.538139e-11,	1402.1319999694824,	2.476848e-09
741.9607999324799,	1.310818,	-0.004346015,	2,	1403.0680000782013,	4.325957e-12,	1402.9189999103546,	2.528509e-10,	1402.8440001010895,	4.635771e-09,	1402.7699999809265,	4.881259e-08,	1402.9930000305176,	2.322936e-10,	1403.1419999599457,	5.553363e-11,	1402.6949999332428,	2.479846e-09
742.1349999904633,	1.30746,	-0.0009406878,	2,	1403.6289999485016,	4.293231e-12,	1403.4800000190735,	2.522946e-10,	1403.4059998989105,	4.717835e-09,	1403.3310000896454,	4.891447e-08,	1403.5550000667572,	2.300301e-10,	1403.7039999961853,	5.506646e-11,	1403.2569999694824,	2.485584e-09
742.2923998832703,	1.304114,	-0.001215145,	2,	1404.1930000782013,	4.066655e-12,	1404.0439999103546,	2.516999e-10,	1403.9690001010895,	4.664274e-09,	1403.8949999809265,	4.867436e-08,	1404.1180000305176,	2.298942e-10,	1404.2669999599457,	5.392697e-11,	1403.8199999332428,	2.476151e-09
742.4481999874115,	1.30113,	-0.0004517041,	2,	1404.7560000419617,	4.199444e-12,	1404.6070001125336,	2.528573e-10,	1404.5320000648499,	4.698625e-09,	1404.457999944687,	4.87653e-08,	1404.680999994278,	2.338614e-10,	1404.829999923706,	5.481195e-11,	1404.3829998970032,	2.472653e-09
742.6038000583649,	1.298131,	0.0003991505,	2,	1405.3180000782013,	4.428579e-12,	1405.1689999103546,	2.534707e-10,	1405.0950000286102,	4.635606e-09,	1405.0199999809265,	4.880168e-08,	1405.2439999580383,	2.31172e-10,	1405.3929998874664,	5.414611e-11,	1404.9460000991821,	2.47194e-09
742.758199930191,	1.294765,	0.0004785483,	2,	1405.8810000419617,	4.2374e-12,	1405.7320001125336,	2.518845e-10,	1405.6579999923706,	4.647184e-09,	1405.582999944687,	4.887443e-08,	1405.8069999217987,	2.30675e-10,	1405.9560000896454,	5.363317e-11,	1405.5090000629425,	2.477035e-09
742.9145998954773,	1.291869,	-0.0009784781,	2,	1406.4430000782013,	4.290312e-12,	1406.2939999103546,	2.538018e-10,	1406.2190001010895,	4.715997e-09,	1406.1449999809265,	4.854702e-08,	1406.3680000305176,	2.307559e-10,	1406.5169999599457,	5.445529e-11,	1406.0699999332428,	2.487891e-09
743.0882000923157,	1.288144,	0.0008732472,	2,	1407.005000114441,	4.270912e-12,	1406.8559999465942,	2.564434e-10,	1406.7820000648499,	4.712581e-09,	1406.7070000171661,	4.862343e-08,	1406.930999994278,	2.309508e-10,	1407.079999923706,	5.518061e-11,	1406.6329998970032,	2.474448e-09
743.2437999248505,	1.285226,	-0.001004053,	2,	1407.569000005722,	4.334171e-12,	1407.420000076294,	2.548966e-10,	1407.345999956131,	4.721854e-09,	1407.2709999084473,	4.944882e-08,	1407.494999885559,	2.312766e-10,	1407.6440000534058,	5.422607e-11,	1407.1970000267029,	2.48802e-09
743.4015998840332,	1.281932,	-0.001850709,	2,	1408.1310000419617,	4.350107e-12,	1407.9820001125336,	2.552568e-10,	1407.9070000648499,	4.726281e-09,	1407.832999944687,	4.894356e-08,	1408.055999994278,	2.30359e-10,	1408.204999923706,	5.440334e-11,	1407.7579998970032,	2.480572e-09
743.5548000335693,	1.278907,	0.001630962,	2,	1408.694000005722,	4.149541e-12,	1408.545000076294,	2.528828e-10,	1408.4700000286102,	4.672087e-09,	1408.3959999084473,	4.909635e-08,	1408.6189999580383,	2.322789e-10,	1408.7679998874664,	5.354846e-11,	1408.3210000991821,	2.485328e-09
743.7262001037598,	1.275552,	-0.0003490213,	2,	1409.2560000419617,	4.280895e-12,	1409.1070001125336,	2.524153e-10,	1409.0329999923706,	4.676171e-09,	1408.957999944687,	4.956116e-08,	1409.1819999217987,	2.317236e-10,	1409.3310000896454,	5.460165e-11,	1408.8840000629425,	2.481891e-09
743.8819999694824,	1.272343,	-0.0005540051,	2,	1409.819000005722,	4.018908e-12,	1409.670000076294,	2.515919e-10,	1409.5950000286102,	4.700103e-09,	1409.5209999084473,	4.877984e-08,	1409.7439999580383,	2.328143e-10,	1409.8929998874664,	5.48419e-11,	1409.4460000991821,	2.48402e-09
744.0367999076843,	1.269363,	-0.0001356397,	2,	1410.3819999694824,	4.299729e-12,	1410.2330000400543,	2.551947e-10,	1410.1579999923706,	4.739351e-09,	1410.0840001106262,	4.899448e-08,	1410.3069999217987,	2.324303e-10,	1410.4560000896454,	5.481233e-11,	1410.0090000629425,	2.484853e-09
744.2095999717712,	1.265784,	-0.004434192,	2,	1410.944000005722,	4.534298e-12,	1410.795000076294,	2.54358e-10,	1410.720999956131,	4.681417e-09,	1410.6459999084473,	4.87398e-08,	1410.869999885559,	2.307273e-10,	1411.0190000534058,	5.298848e-11,	1410.5720000267029,	2.480262e-09
744.366800069809,	1.262689,	-0.0003318439,	2,	1411.5069999694824,	4.046943e-12,	1411.3580000400543,	2.523631e-10,	1411.2839999198914,	4.698272e-09,	1411.2090001106262,	4.938574e-08,	1411.433000087738,	2.319344e-10,	1411.5820000171661,	5.349475e-11,	1411.1349999904633,	2.48689e-09
744.521399974823,	1.25974,	-0.0001467095,	2,	1412.0699999332428,	3.949983e-12,	1411.9210000038147,	2.535947e-10,	1411.845999956131,	4.717449e-09,	1411.7720000743866,	4.913632e-08,	1411.994999885559,	2.339163e-10,	1412.1440000534058,	5.435963e-11,	1411.6970000267029,	2.494728e-09
744.6802000999451,	1.25642,	0.0009587526,	2,	1412.6319999694824,	4.313677e-12,	1412.4830000400543,	2.521746e-10,	1412.4089999198914,	4.721787e-09,	1412.3340001106262,	4.871068e-08,	1412.558000087738,	2.286862e-10,	1412.7070000171661,	5.520236e-11,	1412.2599999904633,	2.481268e-09
744.8357999324799,	1.253413,	-0.0001738117,	2,	1413.1949999332428,	4.287818e-12,	1413.0460000038147,	2.540029e-10,	1412.9719998836517,	4.748281e-09,	1412.8970000743866,	4.892168e-08,	1413.1210000514984,	2.316854e-10,	1413.2699999809265,	5.356179e-11,	1412.8229999542236,	2.480868e-09
744.9925999641418,	1.250101,	0.0009148546,	2,	1413.7579998970032,	4.273184e-12,	1413.608999967575,	2.509062e-10,	1413.5339999198914,	4.683203e-09,	1413.460000038147,	4.91072e-08,	1413.683000087738,	2.295319e-10,	1413.8320000171661,	5.298838e-11,	1413.3849999904633,	2.495668e-09
745.1475999355316,	1.24711,	-0.0009261824,	2,	1414.3210000991821,	4.436629e-12,	1414.1719999313354,	2.54085e-10,	1414.0969998836517,	4.716619e-09,	1414.0230000019073,	4.89726e-08,	1414.2460000514984,	2.299072e-10,	1414.3949999809265,	5.404573e-11,	1413.9479999542236,	2.478913e-09
745.3027999401093,	1.24411,	0.000158285,	2,	1414.8829998970032,	3.994567e-12,	1414.733999967575,	2.521819e-10,	1414.6600000858307,	4.655901e-09,	1414.585000038147,	4.863062e-08,	1414.8090000152588,	2.311577e-10,	1414.957999944687,	5.310129e-11,	1414.510999917984,	2.463463e-09
745.4642000198364,	1.240863,	-0.0008166287,	2,	1415.4460000991821,	4.175119e-12,	1415.2969999313354,	2.521809e-10,	1415.2219998836517,	4.687397e-09,	1415.1480000019073,	4.888894e-08,	1415.3710000514984,	2.307024e-10,	1415.5199999809265,	5.404164e-11,	1415.0729999542236,	2.483075e-09
745.6150000095367,	1.237876,	-0.0004318546,	2,	1416.0079998970032,	3.989397e-12,	1415.858999967575,	2.526461e-10,	1415.7839999198914,	4.649672e-09,	1415.710000038147,	4.887803e-08,	1415.933000087738,	2.289637e-10,	1416.0820000171661,	5.379717e-11,	1415.6349999904633,	2.479005e-09
745.7723999023438,	1.234472,	0.001187403,	2,	1416.5699999332428,	4.270774e-12,	1416.4210000038147,	2.532243e-10,	1416.3469998836517,	4.697693e-09,	1416.2720000743866,	4.888894e-08,	1416.4960000514984,	2.300535e-10,	1416.6449999809265,	5.290215e-11,	1416.1979999542236,	2.477353e-09
745.9314000606537,	1.231545,	-0.0001806826,	2,	1417.1329998970032,	4.280152e-12,	1416.983999967575,	2.510986e-10,	1416.9100000858307,	4.709872e-09,	1416.835000038147,	4.898717e-08,	1417.0590000152588,	2.32426e-10,	1417.207999944687,	5.43434e-11,	1416.760999917984,	2.48429e-09
746.0889999866486,	1.228233,	0.001028607,	2,	1417.6960000991821,	4.114572e-12,	1417.5469999313354,	2.501737e-10,	1417.4719998836517,	4.691706e-09,	1417.3980000019073,	4.915575e-08,	1417.6210000514984,	2.32621e-10,	1417.7699999809265,	5.392243e-11,	1417.3229999542236,	2.470982e-09
746.2448000907898,	1.225238,	-0.0004375804,	2,	1418.2579998970032,	4.074441e-12,	1418.108999967575,	2.545583e-10,	1418.0350000858307,	4.648088e-09,	1417.960000038147,	4.873618e-08,	1418.1840000152588,	2.298902e-10,	1418.332999944687,	5.332199e-11,	1417.885999917984,	2.471232e-09
746.4026000499725,	1.221914,	0.001216795,	2,	1418.8210000991821,	4.335123e-12,	1418.6719999313354,	2.516437e-10,	1418.598000049591,	4.652136e-09,	1418.5230000019073,	4.877256e-08,	1418.7469999790192,	2.311886e-10,	1418.8959999084473,	5.319499e-11,	1418.4489998817444,	2.477974e-09
746.5659999847412,	1.218636,	-0.0002119837,	2,	1419.3849999904633,	4.279933e-12,	1419.2360000610352,	2.501686e-10,	1419.1610000133514,	4.655774e-09,	1419.0869998931885,	4.929556e-08,	1419.3099999427795,	2.295495e-10,	1419.4590001106262,	5.295635e-11,	1419.0120000839233,	2.481796e-09
746.7218000888824,	1.215694,	-0.0009571018,	2,	1419.9479999542236,	4.49798e-12,	1419.7990000247955,	2.52706e-10,	1419.7239999771118,	4.676382e-09,	1419.6500000953674,	4.871072e-08,	1419.87299990654,	2.312002e-10,	1420.0220000743866,	5.414241e-11,	1419.5750000476837,	2.487959e-09
746.8699998855591,	1.212665,	0.0002582957,	2,	1420.5099999904633,	4.394813e-12,	1420.3610000610352,	2.52064e-10,	1420.2869999408722,	4.719967e-09,	1420.2119998931885,	4.899448e-08,	1420.4360001087189,	2.307715e-10,	1420.585000038147,	5.28707e-11,	1420.138000011444,	2.485194e-09
747.0251998901367,	1.209666,	-0.0004536127,	2,	1421.0729999542236,	4.417916e-12,	1420.9240000247955,	2.533928e-10,	1420.8489999771118,	4.681469e-09,	1420.7750000953674,	4.885259e-08,	1420.99799990654,	2.313732e-10,	1421.1470000743866,	5.120211e-11,	1420.7000000476837,	2.486523e-09
747.1793999671936,	1.206426,	-0.002508413,	2,	1421.635999917984,	4.298847e-12,	1421.486999988556,	2.547807e-10,	1421.4119999408722,	4.706596e-09,	1421.3380000591278,	4.937649e-08,	1421.5610001087189,	2.326805e-10,	1421.710000038147,	5.375864e-11,	1421.263000011444,	2.475257e-09
747.3524000644684,	1.203091,	-0.0008796126,	2,	1422.1970000267029,	4.161206e-12,	1422.0480000972748,	2.50341e-10,	1421.9739999771118,	4.660928e-09,	1421.898999929428,	4.87798e-08,	1422.12299990654,	2.294598e-10,	1422.2720000743866,	5.295145e-11,	1421.8250000476837,	2.481334e-09
747.5267999172211,	1.199381,	0.001174043,	2,	1422.760999917984,	4.166768e-12,	1422.611999988556,	2.512921e-10,	1422.5380001068115,	4.71922e-09,	1422.4630000591278,	4.88271e-08,	1422.6870000362396,	2.307606e-10,	1422.8359999656677,	5.257946e-11,	1422.3889999389648,	2.482961e-09
747.6947999000549,	1.196153,	-5.318807e-05,	2,	1423.3239998817444,	4.3364e-12,	1423.1749999523163,	2.55422e-10,	1423.0999999046326,	4.723722e-09,	1423.0260000228882,	4.902354e-08,	1423.2490000724792,	2.317773e-10,	1423.3980000019073,	5.33223e-11,	1422.9509999752045,	2.476723e-09
747.8670001029968,	1.192837,	-9.861279e-05,	2,	1423.885999917984,	4.138781e-12,	1423.736999988556,	2.506521e-10,	1423.6630001068115,	4.734169e-09,	1423.5880000591278,	4.934941e-08,	1423.8120000362396,	2.319463e-10,	1423.9609999656677,	5.260047e-11,	1423.5139999389648,	2.486402e-09
748.0388000011444,	1.189234,	0.0004808387,	2,	1424.4479999542236,	4.282776e-12,	1424.2990000247955,	2.526488e-10,	1424.2249999046326,	4.67325e-09,	1424.1500000953674,	4.910722e-08,	1424.3740000724792,	2.309008e-10,	1424.5230000019073,	5.295581e-11,	1424.0759999752045,	2.477825e-09
748.1926000118256,	1.186285,	-0.001113225,	2,	1425.010999917984,	4.433328e-12,	1424.861999988556,	2.534735e-10,	1424.7869999408722,	4.728314e-09,	1424.7130000591278,	4.908539e-08,	1424.9360001087189,	2.308309e-10,	1425.085000038147,	5.359706e-11,	1424.638000011444,	2.487058e-09
748.3501999378204,	1.18295,	-2.494076e-05,	2,	1425.5739998817444,	4.099474e-12,	1425.4249999523163,	2.510205e-10,	1425.3499999046326,	4.667145e-09,	1425.2760000228882,	4.905265e-08,	1425.4990000724792,	2.326064e-10,	1425.6480000019073,	5.367156e-11,	1425.2009999752045,	2.488846e-09
748.5193998813629,	1.179703,	-0.0001295321,	2,	1426.135999917984,	3.999334e-12,	1425.986999988556,	2.523418e-10,	1425.9130001068115,	4.691097e-09,	1425.8380000591278,	4.899809e-08,	1426.0620000362396,	2.304782e-10,	1426.2109999656677,	5.327071e-11,	1425.7639999389648,	2.489338e-09
748.6956000328064,	1.175959,	0.000466715,	2,	1426.6989998817444,	4.133174e-12,	1426.5499999523163,	2.518704e-10,	1426.4749999046326,	4.678029e-09,	1426.4010000228882,	4.909632e-08,	1426.6240000724792,	2.307774e-10,	1426.7730000019073,	5.274806e-11,	1426.3259999752045,	2.477754e-09
748.8619999885559,	1.172746,	0.001127091,	2,	1427.2620000839233,	4.324548e-12,	1427.1129999160767,	2.545069e-10,	1427.0380001068115,	4.682409e-09,	1426.9639999866486,	4.905267e-08,	1427.1870000362396,	2.305651e-10,	1427.3359999656677,	5.368816e-11,	1426.8889999389648,	2.486711e-09
749.0178000926971,	1.169804,	-0.0009498491,	2,	1427.8239998817444,	4.543895e-12,	1427.6749999523163,	2.532221e-10,	1427.601000070572,	4.691974e-09,	1427.5260000228882,	4.907816e-08,	1427.75,	2.329892e-10,	1427.898999929428,	5.257672e-11,	1427.4519999027252,	2.487397e-09
749.1898000240326,	1.166148,	-0.0001436558,	2,	1428.3870000839233,	4.42941e-12,	1428.2379999160767,	2.525411e-10,	1428.1640000343323,	4.773108e-09,	1428.0889999866486,	4.903087e-08,	1428.3129999637604,	2.310332e-10,	1428.4619998931885,	5.336032e-11,	1428.0150001049042,	2.500189e-09
749.3599998950958,	1.162813,	-0.0008727415,	2,	1428.9500000476837,	4.417503e-12,	1428.8010001182556,	2.508597e-10,	1428.726000070572,	4.71142e-09,	1428.651999950409,	4.886353e-08,	1428.875,	2.287922e-10,	1429.023999929428,	5.304447e-11,	1428.5769999027252,	2.48391e-09
749.5160000324249,	1.159859,	-0.0002627525,	2,	1429.5120000839233,	4.30952e-12,	1429.3629999160767,	2.521188e-10,	1429.2890000343323,	4.702703e-09,	1429.2139999866486,	4.884169e-08,	1429.4379999637604,	2.301472e-10,	1429.5869998931885,	5.255625e-11,	1429.1400001049042,	2.486007e-09
749.7076001167297,	1.155944,	-0.0009513759,	2,	1430.0750000476837,	4.704118e-12,	1429.9260001182556,	2.551832e-10,	1429.8519999980927,	4.711604e-09,	1429.776999950409,	4.896902e-08,	1430.0009999275208,	2.308335e-10,	1430.1500000953674,	5.247271e-11,	1429.7030000686646,	2.471928e-09
749.8903999328613,	1.152356,	-0.0003505482,	2,	1430.638000011444,	4.368032e-12,	1430.489000082016,	2.533e-10,	1430.4140000343323,	4.718194e-09,	1430.3399999141693,	4.884897e-08,	1430.5629999637604,	2.305744e-10,	1430.7119998931885,	5.199722e-11,	1430.2650001049042,	2.471536e-09
750.0624001026154,	1.148742,	0.0006648279,	2,	1431.2000000476837,	4.449947e-12,	1431.0510001182556,	2.520667e-10,	1430.976000070572,	4.716567e-09,	1430.901999950409,	4.893626e-08,	1431.125,	2.301467e-10,	1431.273999929428,	5.250472e-11,	1430.8269999027252,	2.481595e-09
750.2188000679016,	1.145728,	-0.000603247,	2,	1431.7620000839233,	4.248065e-12,	1431.6129999160767,	2.498136e-10,	1431.5390000343323,	4.708568e-09,	1431.4639999866486,	4.914725e-08,	1431.6879999637604,	2.310474e-10,	1431.8369998931885,	5.331423e-11,	1431.3900001049042,	2.484062e-09
750.3745999336243,	1.142408,	0.0001285108,	2,	1432.3250000476837,	4.637954e-12,	1432.1760001182556,	2.534272e-10,	1432.101000070572,	4.744168e-09,	1432.026999950409,	4.891078e-08,	1432.25,	2.330562e-10,	1432.398999929428,	5.175235e-11,	1431.9519999027252,	2.476059e-09
750.5283999443054,	1.139459,	-0.0002715321,	2,	1432.8889999389648,	4.095888e-12,	1432.7400000095367,	2.51669e-10,	1432.664999961853,	4.694205e-09,	1432.5910000801086,	4.910723e-08,	1432.8139998912811,	2.298101e-10,	1432.9630000591278,	5.303532e-11,	1432.516000032425,	2.495462e-09
750.7014000415802,	1.135909,	-0.004660934,	2,	1433.4509999752045,	4.511448e-12,	1433.3020000457764,	2.53468e-10,	1433.2279999256134,	4.749093e-09,	1433.1530001163483,	4.905629e-08,	1433.37700009346,	2.294605e-10,	1433.5260000228882,	5.161874e-11,	1433.0789999961853,	2.487718e-09
750.8838000297546,	1.13223,	-0.0008506018,	2,	1434.0139999389648,	4.322699e-12,	1433.8650000095367,	2.512375e-10,	1433.7909998893738,	4.69603e-09,	1433.7160000801086,	4.864158e-08,	1433.9400000572205,	2.318746e-10,	1434.0889999866486,	5.239385e-11,	1433.6419999599457,	2.479459e-09
751.0624001026154,	1.128689,	-0.002897004,	2,	1434.5759999752045,	4.549041e-12,	1434.4270000457764,	2.510033e-10,	1434.3519999980927,	4.728181e-09,	1434.2780001163483,	4.897264e-08,	1434.5009999275208,	2.306709e-10,	1434.6500000953674,	5.156601e-11,	1434.2030000686646,	2.474873e-09
751.2363998889923,	1.125365,	-0.001091085,	2,	1435.1389999389648,	4.246662e-12,	1434.9900000095367,	2.5021e-10,	1434.9159998893738,	4.738024e-09,	1434.8410000801086,	4.902356e-08,	1435.0650000572205,	2.312101e-10,	1435.2139999866486,	5.249603e-11,	1434.7669999599457,	2.485748e-09
751.4261999130249,	1.121449,	0.0007720913,	2,	1435.7019999027252,	4.322071e-12,	1435.5529999732971,	2.520022e-10,	1435.4790000915527,	4.701557e-09,	1435.404000043869,	4.892899e-08,	1435.6280000209808,	2.274592e-10,	1435.776999950409,	5.274558e-11,	1435.329999923706,	2.484707e-09
751.5994000434875,	1.118152,	-0.0003784138,	2,	1436.2650001049042,	4.184597e-12,	1436.1159999370575,	2.534998e-10,	1436.0409998893738,	4.735315e-09,	1435.9670000076294,	4.965323e-08,	1436.1900000572205,	2.309086e-10,	1436.3389999866486,	5.151455e-11,	1435.8919999599457,	2.49619e-09
751.7730000019073,	1.114523,	-0.0005081986,	2,	1436.8280000686646,	4.287818e-12,	1436.6789999008179,	2.501931e-10,	1436.6040000915527,	4.71592e-09,	1436.5299999713898,	4.949635e-08,	1436.7530000209808,	2.320332e-10,	1436.901999950409,	5.260389e-11,	1436.454999923706,	2.482501e-09
751.9433999061584,	1.111264,	-0.0005746181,	2,	1437.3889999389648,	4.277482e-12,	1437.2400000095367,	2.528994e-10,	1437.1659998893738,	4.6344e-09,	1437.0910000801086,	4.903449e-08,	1437.3150000572205,	2.317403e-10,	1437.4639999866486,	5.196418e-11,	1437.0169999599457,	2.481921e-09
752.1147999763489,	1.107642,	0.0003640323,	2,	1437.9530000686646,	4.396014e-12,	1437.8039999008179,	2.523968e-10,	1437.7290000915527,	4.683579e-09,	1437.6549999713898,	4.901995e-08,	1437.8780000209808,	2.324817e-10,	1438.026999950409,	5.245321e-11,	1437.579999923706,	2.48945e-09
752.271399974823,	1.104735,	-0.001067801,	2,	1438.516000032425,	4.48877e-12,	1438.3670001029968,	2.515112e-10,	1438.292000055313,	4.658212e-09,	1438.2179999351501,	4.905997e-08,	1438.4409999847412,	2.310929e-10,	1438.5899999141693,	5.134518e-11,	1438.1429998874664,	2.482297e-09
752.4421999454498,	1.101083,	-0.002115241,	2,	1439.0769999027252,	4.183623e-12,	1438.9279999732971,	2.523013e-10,	1438.8540000915527,	4.697456e-09,	1438.779000043869,	4.88999e-08,	1439.0030000209808,	2.292501e-10,	1439.151999950409,	5.198767e-11,	1438.704999923706,	2.477021e-09
752.6001999378204,	1.098137,	-0.001322408,	2,	1439.6400001049042,	4.091548e-12,	1439.4909999370575,	2.518384e-10,	1439.417000055313,	4.670823e-09,	1439.3420000076294,	4.911818e-08,	1439.5659999847412,	2.313202e-10,	1439.7149999141693,	5.229652e-11,	1439.2679998874664,	2.479704e-09
752.7544000148773,	1.095119,	-0.0005975213,	2,	1440.2030000686646,	4.301936e-12,	1440.0539999008179,	2.500883e-10,	1439.9790000915527,	4.695854e-09,	1439.9049999713898,	4.895084e-08,	1440.1280000209808,	2.296869e-10,	1440.276999950409,	5.146867e-11,	1439.829999923706,	2.477353e-09
752.9567999839783,	1.09094,	-0.0002150375,	2,	1440.7650001049042,	4.426712e-12,	1440.6159999370575,	2.523312e-10,	1440.542000055313,	4.672331e-09,	1440.4670000076294,	4.887808e-08,	1440.6909999847412,	2.295764e-10,	1440.8399999141693,	5.135016e-11,	1440.3929998874664,	2.482155e-09
753.1131999492645,	1.087914,	-0.0008975534,	2,	1441.3289999961853,	4.198077e-12,	1441.1800000667572,	2.494426e-10,	1441.1059999465942,	4.687884e-09,	1441.0309998989105,	4.900177e-08,	1441.255000114441,	2.304653e-10,	1441.404000043869,	5.142603e-11,	1440.9570000171661,	2.480328e-09
753.2857999801636,	1.08425,	0.0004396129,	2,	1441.891000032425,	4.62698e-12,	1441.7420001029968,	2.519936e-10,	1441.667000055313,	4.61063e-09,	1441.5929999351501,	4.89654e-08,	1441.8159999847412,	2.277968e-10,	1441.9639999866486,	5.187292e-11,	1441.5179998874664,	2.478287e-09
753.4591999053955,	1.080869,	-0.002927924,	2,	1442.4530000686646,	4.683473e-12,	1442.3039999008179,	2.521803e-10,	1442.2290000915527,	4.713273e-09,	1442.1549999713898,	4.96572e-08,	1442.3780000209808,	2.307392e-10,	1442.526999950409,	5.197087e-11,	1442.079999923706,	2.482235e-09
753.6152000427246,	1.077675,	0.0005258817,	2,	1443.016000032425,	4.262219e-12,	1442.8670001029968,	2.510239e-10,	1442.7929999828339,	4.691811e-09,	1442.7179999351501,	4.883443e-08,	1442.941999912262,	2.302738e-10,	1443.0910000801086,	5.162095e-11,	1442.6440000534058,	2.476004e-09
753.7888000011444,	1.074393,	-0.0007605158,	2,	1443.5789999961853,	4.219791e-12,	1443.4300000667572,	2.530703e-10,	1443.3550000190735,	4.696151e-09,	1443.2809998989105,	4.888172e-08,	1443.5039999485016,	2.302736e-10,	1443.6530001163483,	5.275626e-11,	1443.2060000896454,	2.473397e-09
753.9437999725342,	1.071123,	0.0003800645,	2,	1444.1419999599457,	4.132467e-12,	1443.9930000305176,	2.53057e-10,	1443.9179999828339,	4.696334e-09,	1443.8440001010895,	4.904543e-08,	1444.066999912262,	2.268044e-10,	1444.2160000801086,	5.199374e-11,	1443.7690000534058,	2.479408e-09
754.1047999858856,	1.067845,	-0.004896455,	2,	1444.7039999961853,	4.318388e-12,	1444.5550000667572,	2.513691e-10,	1444.4809999465942,	4.73328e-09,	1444.4059998989105,	4.900176e-08,	1444.630000114441,	2.305399e-10,	1444.779000043869,	5.223394e-11,	1444.3320000171661,	2.482638e-09
