ixdat version = 0.2.2dev
name = 2022-03-30 12_51_35 OER on Pt repeatability.tsv
technique = EC-MS
tstamp = 1648637495.0
backend_name = BackendBase(none, address=none)
id = 1
timecol 'time/s' for: 'Ewe/V' and 'I/mA' and 'selector'
timecol 'M40-x' for: 'M40'
timecol 'M28-x' for: 'M28'
timecol 'M18-x' for: 'M18'
timecol 'M4-x' for: 'M4'
timecol 'M32-x' for: 'M32'
timecol 'M44-x' for: 'M44'
timecol 'M2-x' for: 'M2'
aliases = {"t": ["time/s"], "raw_potential": ["Ewe/V", "<Ewe>/V"], "raw_current": ["I/mA", "<I>/mA"], "cycle": ["cycle number"]}
N_header_lines = 18

time/s,	Ewe/V,	I/mA,	selector,	M40-x,	M40,	M28-x,	M28,	M18-x,	M18,	M4-x,	M4,	M32-x,	M32,	M44-x,	M44,	M2-x,	M2
577.2853999137878,	0.1214374,	0.00567109,	2,	1756.00200009346,	2.962957e-12,	1755.8529999256134,	1.642685e-10,	1755.7780001163483,	3.014387e-09,	1755.7039999961853,	3.805688e-08,	1755.9270000457764,	1.071929e-10,	1756.0759999752045,	3.843464e-11,	1755.6289999485016,	8.132752e-10
577.441999912262,	0.1246657,	0.009856272,	2,	1756.5650000572205,	2.743519e-12,	1756.4159998893738,	1.641888e-10,	1756.3410000801086,	3.00962e-09,	1756.2669999599457,	3.772947e-08,	1756.4900000095367,	1.062369e-10,	1756.6389999389648,	3.817409e-11,	1756.191999912262,	8.101305e-10
577.5836000442505,	0.1274316,	0.00609709,	2,	1757.12700009346,	2.91195e-12,	1756.9779999256134,	1.622218e-10,	1756.904000043869,	3.011416e-09,	1756.8289999961853,	3.79987e-08,	1757.0529999732971,	1.070404e-10,	1757.2019999027252,	3.798076e-11,	1756.755000114441,	8.094914e-10
577.7230000495911,	0.1301441,	0.003908305,	2,	1757.6900000572205,	2.71402e-12,	1757.5409998893738,	1.643028e-10,	1757.4660000801086,	3.007132e-09,	1757.3919999599457,	3.79587e-08,	1757.6150000095367,	1.071448e-10,	1757.7639999389648,	3.813008e-11,	1757.316999912262,	8.045075e-10
577.8650000095367,	0.1331011,	0.007444945,	2,	1758.25200009346,	2.869015e-12,	1758.1029999256134,	1.637883e-10,	1758.0280001163483,	2.999955e-09,	1757.9539999961853,	3.801687e-08,	1758.1770000457764,	1.064098e-10,	1758.3259999752045,	3.817139e-11,	1757.8789999485016,	8.12218e-10
578.0199999809265,	0.1361536,	0.005251961,	2,	1758.8150000572205,	2.77731e-12,	1758.6659998893738,	1.655234e-10,	1758.5920000076294,	3.024273e-09,	1758.5169999599457,	3.816785e-08,	1758.7409999370575,	1.067828e-10,	1758.8900001049042,	3.815735e-11,	1758.4430000782013,	8.133789e-10
578.1774001121521,	0.1394086,	0.008194261,	2,	1759.37700009346,	2.922566e-12,	1759.2279999256134,	1.635175e-10,	1759.154000043869,	3.015455e-09,	1759.0789999961853,	3.802599e-08,	1759.3029999732971,	1.056556e-10,	1759.4519999027252,	3.805609e-11,	1759.005000114441,	8.073083e-10
578.3176000118256,	0.1422127,	0.005494735,	2,	1759.9409999847412,	2.905808e-12,	1759.792000055313,	1.614108e-10,	1759.7170000076294,	2.998711e-09,	1759.6429998874664,	3.799325e-08,	1759.8659999370575,	1.061184e-10,	1760.0150001049042,	3.845501e-11,	1759.5680000782013,	8.076453e-10
578.4581999778748,	0.1450284,	0.007880869,	2,	1760.5030000209808,	2.687473e-12,	1760.3540000915527,	1.641691e-10,	1760.2799999713898,	3.002863e-09,	1760.204999923706,	3.800781e-08,	1760.4289999008179,	1.065662e-10,	1760.5780000686646,	3.856044e-11,	1760.1310000419617,	8.079071e-10
578.600800037384,	0.1478096,	0.006252832,	2,	1761.0659999847412,	3.038847e-12,	1760.917000055313,	1.624068e-10,	1760.8429999351501,	3.000924e-09,	1760.7679998874664,	3.795508e-08,	1760.9920001029968,	1.059613e-10,	1761.141000032425,	3.782687e-11,	1760.694000005722,	8.070599e-10
578.7722001075745,	0.1511563,	0.002063833,	2,	1761.6289999485016,	3.079868e-12,	1761.4800000190735,	1.627209e-10,	1761.4049999713898,	3.011109e-09,	1761.3310000896454,	3.79296e-08,	1761.5539999008179,	1.064718e-10,	1761.7030000686646,	3.777599e-11,	1761.2560000419617,	8.100017e-10
578.9156000614166,	0.1541018,	0.005537106,	2,	1762.1909999847412,	2.782912e-12,	1762.042000055313,	1.631387e-10,	1761.9670000076294,	3.010935e-09,	1761.8929998874664,	3.803875e-08,	1762.1159999370575,	1.064454e-10,	1762.2650001049042,	3.802749e-11,	1761.8180000782013,	8.102811e-10
579.0729999542236,	0.1573377,	0.007591144,	2,	1762.7539999485016,	2.930744e-12,	1762.6050000190735,	1.638706e-10,	1762.5309998989105,	3.025699e-09,	1762.4560000896454,	3.807513e-08,	1762.6800000667572,	1.066381e-10,	1762.8289999961853,	3.801097e-11,	1762.3819999694824,	8.090092e-10
579.2311999797821,	0.1603902,	0.004209864,	2,	1763.316999912262,	2.91162e-12,	1763.1679999828339,	1.642544e-10,	1763.0929999351501,	3.044164e-09,	1763.0190000534058,	3.790779e-08,	1763.2420001029968,	1.072371e-10,	1763.391000032425,	3.812734e-11,	1762.944000005722,	8.100713e-10
579.3894000053406,	0.1636757,	0.007396467,	2,	1763.880000114441,	2.908807e-12,	1763.7309999465942,	1.628939e-10,	1763.6559998989105,	3.0106e-09,	1763.5820000171661,	3.795693e-08,	1763.8050000667572,	1.065192e-10,	1763.9539999961853,	3.786914e-11,	1763.5069999694824,	8.109389e-10
579.5306000709534,	0.166434,	0.004342704,	2,	1764.441999912262,	3.096701e-12,	1764.2929999828339,	1.635008e-10,	1764.2190001010895,	3.009448e-09,	1764.1440000534058,	3.795875e-08,	1764.3680000305176,	1.065317e-10,	1764.5169999599457,	3.791349e-11,	1764.0699999332428,	8.024584e-10
579.6721999645233,	0.1693375,	0.003382295,	2,	1765.005000114441,	2.913641e-12,	1764.8559999465942,	1.633034e-10,	1764.7820000648499,	3.005033e-09,	1764.7070000171661,	3.796056e-08,	1764.930999994278,	1.065446e-10,	1765.079999923706,	3.841202e-11,	1764.6329998970032,	8.070741e-10
579.8455998897552,	0.1726957,	0.004404542,	2,	1765.566999912262,	2.744914e-12,	1765.4179999828339,	1.626439e-10,	1765.3429999351501,	2.997421e-09,	1765.2690000534058,	3.79369e-08,	1765.4920001029968,	1.064283e-10,	1765.641000032425,	3.773483e-11,	1765.194000005722,	8.096638e-10
580.0035998821259,	0.1759774,	0.008198079,	2,	1766.130000114441,	2.801725e-12,	1765.9809999465942,	1.618226e-10,	1765.9070000648499,	3.005157e-09,	1765.8320000171661,	3.79842e-08,	1766.055999994278,	1.05817e-10,	1766.204999923706,	3.862391e-11,	1765.7579998970032,	8.096202e-10
580.1619999408722,	0.179049,	0.003815166,	2,	1766.6930000782013,	3.195084e-12,	1766.5439999103546,	1.604885e-10,	1766.4700000286102,	3.000445e-09,	1766.3949999809265,	3.778047e-08,	1766.6189999580383,	1.061542e-10,	1766.7679998874664,	3.752937e-11,	1766.3210000991821,	8.08573e-10
580.303200006485,	0.181876,	0.007946143,	2,	1767.2560000419617,	2.836398e-12,	1767.1070001125336,	1.634873e-10,	1767.0320000648499,	2.990056e-09,	1766.957999944687,	3.793693e-08,	1767.180999994278,	1.066788e-10,	1767.329999923706,	3.830289e-11,	1766.8829998970032,	8.061375e-10
580.4607999324799,	0.1850049,	0.004119779,	2,	1767.819000005722,	3.082398e-12,	1767.670000076294,	1.616241e-10,	1767.5950000286102,	3.00048e-09,	1767.5209999084473,	3.781687e-08,	1767.7439999580383,	1.063183e-10,	1767.8929998874664,	3.860045e-11,	1767.4460000991821,	8.105986e-10
580.617399930954,	0.1881415,	0.007766353,	2,	1768.3810000419617,	2.839496e-12,	1768.2320001125336,	1.636098e-10,	1768.1579999923706,	2.996467e-09,	1768.082999944687,	3.782959e-08,	1768.3069999217987,	1.055401e-10,	1768.4560000896454,	3.827346e-11,	1768.0090000629425,	8.045897e-10
580.7727999687195,	0.1912819,	0.004851155,	2,	1768.944000005722,	2.930077e-12,	1768.795000076294,	1.625305e-10,	1768.7200000286102,	3.010454e-09,	1768.6459999084473,	3.798055e-08,	1768.8689999580383,	1.062763e-10,	1769.0179998874664,	3.793025e-11,	1768.5710000991821,	8.096816e-10
580.9142000675201,	0.194044,	0.001449645,	2,	1769.5069999694824,	2.902409e-12,	1769.3580000400543,	1.627201e-10,	1769.2829999923706,	3.008571e-09,	1769.2090001106262,	3.816247e-08,	1769.4319999217987,	1.061269e-10,	1769.5810000896454,	3.759566e-11,	1769.1340000629425,	8.09242e-10
581.0541999340057,	0.1969437,	0.006694864,	2,	1770.069000005722,	2.972238e-12,	1769.920000076294,	1.630069e-10,	1769.845999956131,	3.011865e-09,	1769.7709999084473,	3.788962e-08,	1769.994999885559,	1.06918e-10,	1770.1440000534058,	3.845122e-11,	1769.6970000267029,	8.052412e-10
581.1921999454498,	0.1996523,	0.005237074,	2,	1770.6329998970032,	2.951572e-12,	1770.483999967575,	1.643903e-10,	1770.4100000858307,	3.011675e-09,	1770.335000038147,	3.794784e-08,	1770.5590000152588,	1.062954e-10,	1770.707999944687,	3.788448e-11,	1770.260999917984,	8.082313e-10
581.3503999710083,	0.2027851,	0.0008713385,	2,	1771.1949999332428,	3.033779e-12,	1771.0460000038147,	1.632406e-10,	1770.970999956131,	3.010943e-09,	1770.8970000743866,	3.799513e-08,	1771.119999885559,	1.060391e-10,	1771.2690000534058,	3.779349e-11,	1770.8220000267029,	8.108093e-10
581.5253999233246,	0.2062884,	0.003834634,	2,	1771.7579998970032,	2.822744e-12,	1771.608999967575,	1.634222e-10,	1771.5350000858307,	3.000722e-09,	1771.460000038147,	3.800968e-08,	1771.6840000152588,	1.062441e-10,	1771.832999944687,	3.847208e-11,	1771.385999917984,	8.073147e-10
581.6837999820709,	0.2095357,	0.007163616,	2,	1772.3210000991821,	3.046581e-12,	1772.1719999313354,	1.635761e-10,	1772.098000049591,	3.01163e-09,	1772.0230000019073,	3.792965e-08,	1772.2469999790192,	1.073254e-10,	1772.3959999084473,	3.8283e-11,	1771.9489998817444,	8.076795e-10
581.85640001297,	0.2128824,	0.003123107,	2,	1772.8829998970032,	2.850633e-12,	1772.733999967575,	1.640645e-10,	1772.6589999198914,	2.999614e-09,	1772.585000038147,	3.806061e-08,	1772.808000087738,	1.064126e-10,	1772.9570000171661,	3.836714e-11,	1772.5099999904633,	8.079638e-10
582.0302000045776,	0.2164277,	0.005356553,	2,	1773.4460000991821,	2.874705e-12,	1773.2969999313354,	1.649503e-10,	1773.2219998836517,	3.01723e-09,	1773.1480000019073,	3.794602e-08,	1773.3710000514984,	1.076091e-10,	1773.5199999809265,	3.8187e-11,	1773.0729999542236,	8.104512e-10
582.1714000701904,	0.2192089,	0.002520371,	2,	1774.0079998970032,	2.795774e-12,	1773.858999967575,	1.636516e-10,	1773.7850000858307,	3.001977e-09,	1773.710000038147,	3.778046e-08,	1773.9340000152588,	1.07178e-10,	1774.082999944687,	3.852797e-11,	1773.635999917984,	8.115385e-10
582.3148000240326,	0.222143,	0.005654676,	2,	1774.5710000991821,	2.836087e-12,	1774.4219999313354,	1.640322e-10,	1774.3469998836517,	3.013925e-09,	1774.2730000019073,	3.801331e-08,	1774.4960000514984,	1.064127e-10,	1774.6449999809265,	3.821793e-11,	1774.1979999542236,	8.108785e-10
582.473799943924,	0.2251878,	0.0008591235,	2,	1775.1340000629425,	3.047959e-12,	1774.9849998950958,	1.647997e-10,	1774.9100000858307,	3.031901e-09,	1774.8359999656677,	3.806424e-08,	1775.0590000152588,	1.076916e-10,	1775.207999944687,	3.798553e-11,	1774.760999917984,	8.05818e-10
582.6159999370575,	0.2281448,	0.005498934,	2,	1775.6960000991821,	2.917907e-12,	1775.5469999313354,	1.624632e-10,	1775.473000049591,	3.013142e-09,	1775.3980000019073,	3.796602e-08,	1775.6219999790192,	1.067909e-10,	1775.7709999084473,	3.797104e-11,	1775.3239998817444,	8.095818e-10
582.7953999042511,	0.2316901,	0.005301585,	2,	1776.2579998970032,	3.068001e-12,	1776.108999967575,	1.642537e-10,	1776.0350000858307,	3.007065e-09,	1775.960000038147,	3.790055e-08,	1776.1840000152588,	1.063759e-10,	1776.332999944687,	3.793779e-11,	1775.885999917984,	8.085106e-10
582.9628000259399,	0.234991,	0.004501499,	2,	1776.8210000991821,	2.83042e-12,	1776.6719999313354,	1.62976e-10,	1776.5969998836517,	3.004681e-09,	1776.5230000019073,	3.79042e-08,	1776.7460000514984,	1.067128e-10,	1776.8949999809265,	3.765584e-11,	1776.4479999542236,	8.10246e-10
583.1191999912262,	0.2381351,	0.001190457,	2,	1777.3840000629425,	3.136455e-12,	1777.2349998950958,	1.637856e-10,	1777.1610000133514,	2.999369e-09,	1777.0859999656677,	3.80097e-08,	1777.3099999427795,	1.063514e-10,	1777.4590001106262,	3.858259e-11,	1777.0120000839233,	8.114681e-10
583.2767999172211,	0.2413061,	0.004629757,	2,	1777.9460000991821,	3.151699e-12,	1777.7969999313354,	1.638517e-10,	1777.723000049591,	3.024567e-09,	1777.6480000019073,	3.798061e-08,	1777.8719999790192,	1.0636e-10,	1778.0209999084473,	3.815274e-11,	1777.5739998817444,	8.142705e-10
583.4474000930786,	0.2446871,	0.001696236,	2,	1778.5099999904633,	2.899951e-12,	1778.3610000610352,	1.62041e-10,	1778.2860000133514,	3.015717e-09,	1778.2119998931885,	3.803519e-08,	1778.4349999427795,	1.064009e-10,	1778.5840001106262,	3.875281e-11,	1778.1370000839233,	8.12508e-10
583.6027998924255,	0.2478046,	0.006856332,	2,	1779.0729999542236,	2.987665e-12,	1778.9240000247955,	1.653262e-10,	1778.8489999771118,	3.017254e-09,	1778.7750000953674,	3.791149e-08,	1778.99799990654,	1.062787e-10,	1779.1470000743866,	3.824539e-11,	1778.7000000476837,	8.154412e-10
583.7560000419617,	0.2508991,	0.004804967,	2,	1779.6349999904633,	3.032103e-12,	1779.4860000610352,	1.634749e-10,	1779.4119999408722,	3.015637e-09,	1779.3369998931885,	3.794785e-08,	1779.5610001087189,	1.063747e-10,	1779.710000038147,	3.780217e-11,	1779.263000011444,	8.069517e-10
583.9126000404358,	0.254028,	0.001188548,	2,	1780.1979999542236,	3.040494e-12,	1780.0490000247955,	1.63095e-10,	1779.9739999771118,	3.025238e-09,	1779.9000000953674,	3.80679e-08,	1780.12299990654,	1.067767e-10,	1780.2720000743866,	3.838998e-11,	1779.8250000476837,	8.155798e-10
584.0692000389099,	0.2571913,	0.005498171,	2,	1780.760999917984,	3.089928e-12,	1780.611999988556,	1.624238e-10,	1780.5369999408722,	3.000051e-09,	1780.4630000591278,	3.795511e-08,	1780.6860001087189,	1.062938e-10,	1780.835000038147,	3.876548e-11,	1780.388000011444,	8.095297e-10
584.210000038147,	0.2599419,	0.002169569,	2,	1781.3220000267029,	2.931126e-12,	1781.1730000972748,	1.630101e-10,	1781.0989999771118,	3.01008e-09,	1781.023999929428,	3.798784e-08,	1781.24799990654,	1.069817e-10,	1781.3970000743866,	3.853459e-11,	1780.9500000476837,	8.140016e-10
584.366800069809,	0.2631893,	0.007173541,	2,	1781.885999917984,	2.700008e-12,	1781.736999988556,	1.640361e-10,	1781.6630001068115,	3.019657e-09,	1781.5880000591278,	3.806059e-08,	1781.8120000362396,	1.064114e-10,	1781.9609999656677,	3.795108e-11,	1781.5139999389648,	8.124997e-10
584.5067999362946,	0.26594,	0.004214064,	2,	1782.4489998817444,	2.805604e-12,	1782.2999999523163,	1.633313e-10,	1782.2249999046326,	3.021539e-09,	1782.1510000228882,	3.803876e-08,	1782.3740000724792,	1.070121e-10,	1782.5230000019073,	3.860103e-11,	1782.0759999752045,	8.134305e-10
584.6500000953674,	0.2688626,	0.006426133,	2,	1783.010999917984,	2.873948e-12,	1782.861999988556,	1.632583e-10,	1782.7880001068115,	3.004595e-09,	1782.7130000591278,	3.799147e-08,	1782.9370000362396,	1.062286e-10,	1783.0859999656677,	3.817406e-11,	1782.6389999389648,	8.114723e-10
584.8229999542236,	0.2722474,	0.003884257,	2,	1783.5750000476837,	2.870107e-12,	1783.4260001182556,	1.619604e-10,	1783.3519999980927,	3.001087e-09,	1783.276999950409,	3.793871e-08,	1783.5009999275208,	1.063318e-10,	1783.6500000953674,	3.825681e-11,	1783.2030000686646,	8.123686e-10
584.98140001297,	0.2754795,	0.007477391,	2,	1784.1370000839233,	2.8623e-12,	1783.9879999160767,	1.622004e-10,	1783.9130001068115,	3.004651e-09,	1783.8389999866486,	3.799692e-08,	1784.0620000362396,	1.057768e-10,	1784.2109999656677,	3.823854e-11,	1783.7639999389648,	8.06099e-10
585.1400001049042,	0.2786008,	0.00294408,	2,	1784.7000000476837,	2.787051e-12,	1784.5510001182556,	1.627363e-10,	1784.476000070572,	2.999472e-09,	1784.401999950409,	3.797326e-08,	1784.625,	1.066999e-10,	1784.773999929428,	3.791198e-11,	1784.3269999027252,	8.062919e-10
585.2964000701904,	0.2817373,	0.006780369,	2,	1785.260999917984,	2.913649e-12,	1785.111999988556,	1.607533e-10,	1785.0380001068115,	3.014529e-09,	1784.9630000591278,	3.792962e-08,	1785.1870000362396,	1.065842e-10,	1785.3359999656677,	3.772157e-11,	1784.8889999389648,	8.082862e-10
585.4526000022888,	0.2849082,	0.003263198,	2,	1785.8259999752045,	2.937063e-12,	1785.6770000457764,	1.630753e-10,	1785.6019999980927,	3.007175e-09,	1785.5280001163483,	3.796964e-08,	1785.7509999275208,	1.066636e-10,	1785.9000000953674,	3.822056e-11,	1785.4530000686646,	8.065023e-10
585.5947999954224,	0.2878155,	0.00684259,	2,	1786.388000011444,	2.877649e-12,	1786.239000082016,	1.636854e-10,	1786.1640000343323,	2.994733e-09,	1786.0899999141693,	3.798419e-08,	1786.3129999637604,	1.058134e-10,	1786.4619998931885,	3.781559e-11,	1786.0150001049042,	8.037104e-10
585.7365999221802,	0.29057,	0.003772795,	2,	1786.9500000476837,	2.811722e-12,	1786.8010001182556,	1.631769e-10,	1786.7269999980927,	3.005717e-09,	1786.651999950409,	3.800962e-08,	1786.8759999275208,	1.064137e-10,	1787.0250000953674,	3.817444e-11,	1786.5780000686646,	8.065759e-10
585.8945999145508,	0.2938021,	0.006756702,	2,	1787.513000011444,	2.915658e-12,	1787.364000082016,	1.634478e-10,	1787.289999961853,	3.018635e-09,	1787.2149999141693,	3.80169e-08,	1787.4389998912811,	1.067024e-10,	1787.5880000591278,	3.84797e-11,	1787.141000032425,	8.103745e-10
586.063600063324,	0.2970647,	0.005749724,	2,	1788.0759999752045,	2.994892e-12,	1787.9270000457764,	1.650058e-10,	1787.8519999980927,	3.007093e-09,	1787.7780001163483,	3.797323e-08,	1788.0009999275208,	1.062512e-10,	1788.1500000953674,	3.785015e-11,	1787.7030000686646,	8.161769e-10
586.1918001174927,	0.2996167,	0.0005980268,	2,	1788.638000011444,	3.031931e-12,	1788.489000082016,	1.625639e-10,	1788.414999961853,	3.001599e-09,	1788.3399999141693,	3.804054e-08,	1788.5639998912811,	1.05637e-10,	1788.7130000591278,	3.842922e-11,	1788.266000032425,	8.118021e-10
586.329400062561,	0.3024591,	0.006728456,	2,	1789.2000000476837,	2.997741e-12,	1789.0510001182556,	1.640714e-10,	1788.9769999980927,	3.023898e-09,	1788.901999950409,	3.802416e-08,	1789.1259999275208,	1.068012e-10,	1789.2750000953674,	3.734919e-11,	1788.8280000686646,	8.117246e-10
586.4711999893188,	0.3052556,	0.003115091,	2,	1789.7639999389648,	2.874361e-12,	1789.6150000095367,	1.628665e-10,	1789.539999961853,	3.003976e-09,	1789.4660000801086,	3.791864e-08,	1789.6889998912811,	1.075373e-10,	1789.8380000591278,	3.794234e-11,	1789.391000032425,	8.049921e-10
586.6256000995636,	0.3082852,	0.00142407,	2,	1790.3269999027252,	2.915727e-12,	1790.1779999732971,	1.633364e-10,	1790.1029999256134,	3.017645e-09,	1790.029000043869,	3.801687e-08,	1790.25200009346,	1.066974e-10,	1790.4010000228882,	3.821062e-11,	1789.9539999961853,	8.091683e-10
586.7839999198914,	0.3114981,	0.004680144,	2,	1790.8889999389648,	2.829715e-12,	1790.7400000095367,	1.639619e-10,	1790.6659998893738,	3.001584e-09,	1790.5910000801086,	3.799503e-08,	1790.8150000572205,	1.051841e-10,	1790.9639999866486,	3.804192e-11,	1790.5169999599457,	8.073446e-10
586.9240000247955,	0.3143061,	0.001911527,	2,	1791.4519999027252,	2.702787e-12,	1791.3029999732971,	1.635637e-10,	1791.2279999256134,	3.014887e-09,	1791.154000043869,	3.803868e-08,	1791.37700009346,	1.064024e-10,	1791.5260000228882,	3.862459e-11,	1791.079999923706,	8.154948e-10
587.0653998851776,	0.3171217,	0.006418499,	2,	1792.0139999389648,	2.972684e-12,	1791.8650000095367,	1.643812e-10,	1791.789999961853,	3.03736e-09,	1791.7160000801086,	3.81078e-08,	1791.9389998912811,	1.072363e-10,	1792.0880000591278,	3.789026e-11,	1791.641000032425,	8.12257e-10
587.1912000179291,	0.3197082,	0.0018745,	2,	1792.5759999752045,	2.822286e-12,	1792.4270000457764,	1.643665e-10,	1792.3529999256134,	3.013586e-09,	1792.2780001163483,	3.803506e-08,	1792.50200009346,	1.066275e-10,	1792.651999950409,	3.763346e-11,	1792.2039999961853,	8.096858e-10
587.348799943924,	0.3228141,	0.006337956,	2,	1793.1400001049042,	2.708458e-12,	1792.9909999370575,	1.632615e-10,	1792.917000055313,	3.003133e-09,	1792.8420000076294,	3.80205e-08,	1793.0659999847412,	1.062779e-10,	1793.2149999141693,	3.839212e-11,	1792.7679998874664,	8.065815e-10
587.5072000026703,	0.3259622,	0.00120458,	2,	1793.7030000686646,	2.838243e-12,	1793.5539999008179,	1.629972e-10,	1793.4790000915527,	3.011487e-09,	1793.4049999713898,	3.800959e-08,	1793.6280000209808,	1.066519e-10,	1793.776999950409,	3.819975e-11,	1793.329999923706,	8.090896e-10
587.6500000953674,	0.328858,	0.00531151,	2,	1794.2650001049042,	2.856894e-12,	1794.1159999370575,	1.641266e-10,	1794.042000055313,	3.01672e-09,	1793.9670000076294,	3.804596e-08,	1794.1909999847412,	1.064047e-10,	1794.3399999141693,	3.793886e-11,	1793.8929998874664,	8.106771e-10
587.8094000816345,	0.3319984,	-0.0003169568,	2,	1794.8280000686646,	2.76291e-12,	1794.6789999008179,	1.635819e-10,	1794.6050000190735,	3.016165e-09,	1794.5299999713898,	3.808234e-08,	1794.7539999485016,	1.066308e-10,	1794.9030001163483,	3.73732e-11,	1794.4560000896454,	8.101986e-10
587.9688000679016,	0.335238,	0.001787849,	2,	1795.391000032425,	2.823846e-12,	1795.2420001029968,	1.636292e-10,	1795.167000055313,	3.004013e-09,	1795.0929999351501,	3.806053e-08,	1795.3159999847412,	1.064555e-10,	1795.4649999141693,	3.812421e-11,	1795.0179998874664,	8.121031e-10
588.1263999938965,	0.3382562,	0.0001189678,	2,	1795.9530000686646,	3.288375e-12,	1795.8039999008179,	1.627184e-10,	1795.7290000915527,	3.012351e-09,	1795.6549999713898,	3.802599e-08,	1795.8780000209808,	1.073209e-10,	1796.026999950409,	3.820636e-11,	1795.579999923706,	8.08717e-10
588.2834000587463,	0.3415493,	0.001956569,	2,	1796.5169999599457,	2.860998e-12,	1796.3680000305176,	1.621502e-10,	1796.2939999103546,	3.008714e-09,	1796.2190001010895,	3.804959e-08,	1796.4430000782013,	1.064938e-10,	1796.5920000076294,	3.804741e-11,	1796.1449999809265,	8.093047e-10
588.4245998859406,	0.3441892,	0.0003762473,	2,	1797.0789999961853,	2.855449e-12,	1796.9300000667572,	1.638396e-10,	1796.8550000190735,	3.018216e-09,	1796.7809998989105,	3.816964e-08,	1797.0039999485016,	1.063622e-10,	1797.1530001163483,	3.782121e-11,	1796.7060000896454,	8.136125e-10
588.5806000232697,	0.3474442,	0.003941133,	2,	1797.6419999599457,	2.995199e-12,	1797.4930000305176,	1.641838e-10,	1797.4179999828339,	3.016158e-09,	1797.3440001010895,	3.81242e-08,	1797.566999912262,	1.070089e-10,	1797.7160000801086,	3.830489e-11,	1797.2690000534058,	8.085914e-10
588.7381999492645,	0.3505158,	0.0006923117,	2,	1798.2039999961853,	3.032016e-12,	1798.0550000667572,	1.626296e-10,	1797.9809999465942,	3.016257e-09,	1797.9059998989105,	3.809874e-08,	1798.130000114441,	1.075054e-10,	1798.279000043869,	3.784996e-11,	1797.8320000171661,	8.104749e-10
588.8794000148773,	0.3534269,	0.004736257,	2,	1798.7669999599457,	2.79113e-12,	1798.6180000305176,	1.64697e-10,	1798.5439999103546,	3.036842e-09,	1798.4690001010895,	3.807874e-08,	1798.6930000782013,	1.051757e-10,	1798.8420000076294,	3.790077e-11,	1798.3949999809265,	8.111893e-10
589.0220000743866,	0.3562273,	0.0005422956,	2,	1799.329999923706,	2.857391e-12,	1799.180999994278,	1.635849e-10,	1799.1059999465942,	3.018719e-09,	1799.0320000648499,	3.800961e-08,	1799.255000114441,	1.070539e-10,	1799.404000043869,	3.808664e-11,	1798.9570000171661,	8.084919e-10
589.2004001140594,	0.3597955,	0.0002571506,	2,	1799.8919999599457,	2.793445e-12,	1799.7430000305176,	1.635792e-10,	1799.6689999103546,	3.012169e-09,	1799.5940001010895,	3.8086e-08,	1799.8180000782013,	1.059072e-10,	1799.9670000076294,	3.871651e-11,	1799.5199999809265,	8.148058e-10
589.3691999912262,	0.3630925,	0.0004167096,	2,	1800.454999923706,	2.894081e-12,	1800.305999994278,	1.631981e-10,	1800.2320001125336,	3.01224e-09,	1800.1570000648499,	3.81151e-08,	1800.3810000419617,	1.062573e-10,	1800.5299999713898,	3.802136e-11,	1800.082999944687,	8.073557e-10
589.5267999172211,	0.3664621,	-0.0002188547,	2,	1801.0179998874664,	3.177176e-12,	1800.8689999580383,	1.637664e-10,	1800.7939999103546,	3.00305e-09,	1800.7200000286102,	3.798783e-08,	1800.9430000782013,	1.060008e-10,	1801.0920000076294,	3.878644e-11,	1800.6449999809265,	8.112794e-10
589.6844000816345,	0.3694305,	0.0007125429,	2,	1801.5820000171661,	2.83658e-12,	1801.433000087738,	1.641538e-10,	1801.3580000400543,	3.029687e-09,	1801.2839999198914,	3.807514e-08,	1801.5069999694824,	1.072779e-10,	1801.6559998989105,	3.851173e-11,	1801.2090001106262,	8.148958e-10
589.8417999744415,	0.3727275,	-0.0001295321,	2,	1802.1440000534058,	2.877746e-12,	1801.994999885559,	1.641541e-10,	1801.9210000038147,	3.030534e-09,	1801.845999956131,	3.807512e-08,	1802.0699999332428,	1.062058e-10,	1802.2190001010895,	3.833307e-11,	1801.7720000743866,	8.152139e-10
590.0007998943329,	0.3756502,	0.0007251396,	2,	1802.7060000896454,	2.988409e-12,	1802.5569999217987,	1.642715e-10,	1802.4820001125336,	3.02323e-09,	1802.4079999923706,	3.794959e-08,	1802.6310000419617,	1.06062e-10,	1802.7799999713898,	3.82145e-11,	1802.332999944687,	8.080956e-10
590.1563999652863,	0.3790121,	-0.00010243,	2,	1803.2690000534058,	2.871602e-12,	1803.119999885559,	1.641002e-10,	1803.045000076294,	2.998989e-09,	1802.970999956131,	3.792594e-08,	1803.194000005722,	1.063532e-10,	1803.3429999351501,	3.79771e-11,	1802.8959999084473,	8.104987e-10
590.3118000030518,	0.3820264,	0.0002979946,	2,	1803.8320000171661,	2.903818e-12,	1803.683000087738,	1.631373e-10,	1803.608999967575,	3.019525e-09,	1803.5339999198914,	3.799871e-08,	1803.7579998970032,	1.067527e-10,	1803.9070000648499,	3.821563e-11,	1803.460000038147,	8.060357e-10
