ixdat version = 0.2.3
name = 2022-04-27 11_30_26 OER_repetition_1 AND 2022-04-27 11_30_26 OER_repetition_1_01_01_CVA_DUSB0_C01.mpt AND 2022-04-27 11_30_26 OER_repetition_1_01_02_CP_DUSB0_C01.mpt
technique = EC-MS
tstamp = 1651051826.0
backend_name = BackendBase(none, address=none)
id = 4
timecol 'time/s' for: 'Ewe/V' and 'raw_current' and 'selector'
timecol 'C1M4 time [s]' for: 'M4'
timecol 'C5M44 time [s]' for: 'M44'
timecol 'C4M40 time [s]' for: 'M40'
timecol 'C0M2 time [s]' for: 'M2'
timecol 'C2M28 time [s]' for: 'M28'
timecol 'C3M32 time [s]' for: 'M32'
timecol 'C6M18 time [s]' for: 'M18'
aliases = {"M2": ["M2 [A]"], "M4": ["M4 [A]"], "M28": ["M28 [A]"], "M32": ["M32 [A]"], "M40": ["M40 [A]"], "M44": ["M44 [A]"], "M18": ["M18 [A]"], "t": ["time/s"], "raw_potential": ["Ewe/V"], "raw_current": ["I/mA", "<I>/mA"], "cycle": ["cycle number"]}
N_header_lines = 18

time/s,	Ewe/V,	raw_current,	selector,	C1M4 time [s],	M4,	C5M44 time [s],	M44,	C4M40 time [s],	M40,	C0M2 time [s],	M2,	C2M28 time [s],	M28,	C3M32 time [s],	M32,	C6M18 time [s],	M18
490.0,	0.91148078,	-9.899449651129544e-05,	0,	0.620654821395874,	1.297145e-12,	0.9185106754302979,	8.095496e-11,	0.8435468673706055,	9.340672e-10,	0.5456910133361816,	1.409445e-09,	0.6946189403533936,	8.853932e-08,	0.7695827484130859,	2.305096e-08,	0.9924747943878174,	1.545687e-09
491.0,	0.9114846,	5.569374973845238e-07,	0,	1.1833539009094238,	1.131965e-12,	1.4814589023590088,	8.026655e-11,	1.407433032989502,	9.174213e-10,	1.109328031539917,	1.411801e-09,	1.2583808898925781,	8.82883e-08,	1.332406997680664,	2.295246e-08,	1.556485891342163,	1.539514e-09
492.0,	0.91150755,	6.402290337035752e-07,	0,	1.7458469867706299,	1.027556e-12,	2.043829917907715,	7.947269e-11,	1.9698340892791748,	9.27636e-10,	1.6718509197235107,	1.398327e-09,	1.820842981338501,	8.771718e-08,	1.8948390483856201,	2.301586e-08,	2.118825912475586,	1.540208e-09
493.0,	0.91156864,	1.100125443647924e-06,	0,	2.3087730407714844,	1.234265e-12,	2.606750011444092,	7.956176e-11,	2.5317559242248535,	9.204664e-10,	2.2337779998779297,	1.398038e-09,	2.3827669620513916,	8.808095e-08,	2.4577620029449463,	2.282051e-08,	2.6807448863983154,	1.548442e-09
494.0,	0.91156864,	1.134327628963659e-06,	0,	2.8709309101104736,	1.000753e-12,	3.1689300537109375,	8.009483e-11,	3.0949299335479736,	9.338579e-10,	2.7969319820404053,	1.397372e-09,	2.9459309577941895,	8.878309e-08,	3.0199310779571533,	2.297247e-08,	3.243928909301758,	1.512919e-09
494.9999997615814,	0.91154188,	1.050196402320578e-06,	0,	3.4342119693756104,	9.887269e-13,	3.7322349548339844,	7.98261e-11,	3.658229112625122,	9.216632e-10,	3.360205888748169,	1.404825e-09,	3.5092179775238037,	8.831378e-08,	3.5832231044769287,	2.275676e-08,	3.8072409629821777,	1.544221e-09
495.9999997615814,	0.91152281,	7.292458527956558e-07,	0,	3.99725604057312,	1.402498e-12,	4.295279026031494,	7.971713e-11,	4.220273017883301,	9.280404e-10,	3.9222500324249268,	1.406737e-09,	4.071260929107666,	8.832469e-08,	4.146266937255859,	2.314894e-08,	4.3692851066589355,	1.530066e-09
496.9999997615814,	0.91153806,	1.359848174294597e-06,	0,	4.5600340366363525,	1.108619e-12,	4.85804009437561,	8.029193e-11,	4.783039093017578,	9.3857e-10,	4.48503303527832,	1.411074e-09,	4.634036064147949,	8.797905e-08,	4.7090370655059814,	2.287049e-08,	4.932041883468628,	1.523319e-09
497.9999997615814,	0.9114846,	1.616898400513376e-06,	0,	5.12202000617981,	9.646861e-13,	5.4200239181518555,	7.976773e-11,	5.346023082733154,	9.320009e-10,	5.048018932342529,	1.408351e-09,	5.197021007537842,	8.790627e-08,	5.271022081375122,	2.261666e-08,	5.495024919509888,	1.544242e-09
498.9999997615814,	0.91146165,	1.721260597003035e-06,	0,	5.685712099075317,	8.593318e-13,	5.983752965927124,	7.991041e-11,	5.908742904663086,	9.282533e-10,	5.610702037811279,	1.408069e-09,	5.759721994400024,	8.799719e-08,	5.834733009338379,	2.293222e-08,	6.05776309967041,	1.55021e-09
500.01479983329773,	0.91149986,	2.220590917912905e-06,	0,	6.247706890106201,	8.959883e-13,	6.545695066452026,	7.834038e-11,	6.470698118209839,	9.338572e-10,	6.172709941864014,	1.408036e-09,	6.321703910827637,	8.824092e-08,	6.396701097488403,	2.302584e-08,	6.619693040847778,	1.542019e-09
500.17229986190796,	0.91467047,	8.590219672386728e-05,	0,	6.809895038604736,	9.146143e-13,	7.107892990112305,	7.913872e-11,	7.033894062042236,	9.224829e-10,	6.735896110534668,	1.406583e-09,	6.884895086288452,	8.848831e-08,	6.9588940143585205,	2.31053e-08,	7.182892084121704,	1.536493e-09
500.472199678421,	0.92066956,	0.0001154489800599686,	0,	7.372890949249268,	8.461006e-13,	7.670888900756836,	8.059654e-11,	7.596889019012451,	9.366466e-10,	7.298892021179199,	1.411076e-09,	7.447890996932983,	8.864835e-08,	7.521889925003052,	2.288725e-08,	7.745887994766235,	1.540615e-09
500.771999835968,	0.92666543,	0.0001298790703288012,	0,	7.935610055923462,	1.148521e-12,	8.233597993850708,	8.028551e-11,	8.15860104560852,	9.274241e-10,	7.860614061355591,	1.40581e-09,	8.009607076644897,	8.835005e-08,	8.084604024887085,	2.291753e-08,	8.307595014572144,	1.529735e-09
501.07179975509644,	0.93266577,	0.0001418272285087803,	0,	8.49782395362854,	8.93366e-13,	8.795819997787476,	8.127309e-11,	8.721821069717407,	9.295414e-10,	8.423825025558472,	1.406818e-09,	8.57282304763794,	8.844827e-08,	8.646821975708008,	2.33333e-08,	8.870819091796875,	1.539758e-09
501.37159967422485,	0.93868262,	0.0001552654779653651,	0,	9.060749053955078,	7.891254e-13,	9.358742952346802,	8.012444e-11,	9.28474497795105,	9.275386e-10,	8.986751079559326,	1.414815e-09,	9.135747909545898,	8.844462e-08,	9.20974588394165,	2.316113e-08,	9.433741092681885,	1.536798e-09
501.6714997291565,	0.94467753,	0.0001659561150088879,	0,	9.62372899055481,	5.873228e-13,	9.921721935272217,	8.036241e-11,	9.846723079681396,	9.269696e-10,	9.54872989654541,	1.406002e-09,	9.697726964950562,	8.843008e-08,	9.772725105285645,	2.280866e-08,	9.995719909667969,	1.524611e-09
501.97139978408813,	0.95068693,	0.0001797998274471005,	0,	10.186480045318604,	9.926129e-13,	10.484469890594482,	8.127347e-11,	10.409470081329346,	9.318618e-10,	10.111479997634888,	1.409205e-09,	10.260479927062988,	8.843376e-08,	10.335469961166382,	2.268811e-08,	10.558459997177124,	1.540658e-09
502.27119970321655,	0.95665044,	0.0001930373958203817,	0,	10.748270034790039,	9.824171e-13,	11.046250104904175,	8.106291e-11,	10.972259998321533,	9.244714e-10,	10.674269914627075,	1.409143e-09,	10.823270082473755,	8.794991e-08,	10.897259950637817,	2.311081e-08,	11.121249914169312,	1.538288e-09
502.57099962234497,	0.96265244,	0.0002074805984087404,	0,	11.311229944229126,	1.096062e-12,	11.609220027923584,	7.993856e-11,	11.534219980239868,	9.202127e-10,	11.236239910125732,	1.402012e-09,	11.38523006439209,	8.810635e-08,	11.460230112075806,	2.328368e-08,	11.683209896087646,	1.529539e-09
502.8708996772766,	0.96863484,	0.0002219777647582443,	0,	11.874449968338013,	1.250972e-12,	12.17244005203247,	7.997983e-11,	12.097450017929077,	9.274353e-10,	11.79945993423462,	1.405353e-09,	11.948450088500977,	8.83537e-08,	12.023449897766113,	2.295807e-08,	12.246439933776855,	1.516595e-09
